t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,0.13692723084260477,-0.0001722115766380722,nan,0.017218791314716486,nan
0.02,0.13868672279565103,-0.0005182931048831518,nan,0.01741879131474424,nan
0.04,0.1439148554409612,-0.001124238874495001,nan,0.03045928639590821,nan
0.06,0.15100002189536688,-0.0021347730385952563,nan,0.060978646331399586,nan
0.08,0.15100002057992667,-0.0035003779838200656,nan,0.07597158149299452,nan
0.1,0.15100001708932365,-0.005092961751040518,nan,0.08353044128130035,nan
0.12,0.15100000912610784,-0.006748692541971624,nan,0.08373044128141865,nan
0.14,0.15099982944485157,-0.008374872712539472,nan,0.08393044128146147,nan
0.16,0.15100001321897769,-0.010025249746674115,nan,0.08413044128150879,nan
0.18,0.15099939608002058,-0.011635077160164084,nan,0.08433044128155211,nan
0.2,0.15093686347843788,-0.01296238688212742,nan,0.08453044128213617,nan
0.22,0.15074984540739148,-0.013323320732702367,nan,0.10133462440312821,nan
0.24,0.15016220479308814,-0.013104589625270014,nan,0.13301235090306063,nan
0.26,0.14927434505616688,-0.01252597922054541,nan,0.1739005191941618,nan
0.28,0.1480278278754835,-0.011924376386091977,nan,0.22960705681089982,nan
0.3,0.14648301092188093,-0.011307036642589526,nan,0.29836904877859105,nan
0.32,0.14433440597680341,-0.010918459128475584,nan,0.36908300061404076,nan
0.34,0.14149594445620647,-0.010805932251750968,nan,0.44158960428562644,nan
0.36,0.13793809649047506,-0.010816188107232125,nan,0.5192990171620868,nan
0.38,0.1339469286089253,-0.011017306885066176,nan,0.5903175180338316,nan
0.4,0.12943895746577283,-0.011401710360250351,nan,0.6530760522585439,nan
0.42,0.12441863813685394,-0.011917369613311059,nan,0.7084829490029008,nan
0.44,0.11907259163056769,-0.012425767770538864,nan,0.771094683527723,nan
0.46,0.11331035768359525,-0.012825599216235542,nan,0.8324665424628463,nan
0.48,0.10688857735727796,-0.013237704569821467,nan,0.8947631582578802,nan
0.5,0.10006542757006759,-0.013811346935546233,nan,0.9509439286616743,nan
0.52,0.09270823705105449,-0.014427591124962702,nan,1.0036108154588221,nan
0.54,0.08488189690932257,-0.01507017161233076,nan,1.049738884631606,nan
0.56,0.07653291649938863,-0.01573383244069872,nan,1.100915305086155,nan
0.58,0.0675389003299698,-0.016266839317595434,nan,1.1541953763453876,nan
0.6,0.05804027016484955,-0.01705828115333447,nan,1.217619063875945,nan
0.62,0.048446419653360565,-0.016385497312556774,nan,1.2888310652618675,nan
0.64,0.03613862278893549,-0.022483730120275616,nan,1.3557774423771345,nan
0.66,0.025694685144424436,-0.029003954794275956,nan,1.4289592128318467,nan
0.68,0.02423968548753607,-0.030003760596714883,nan,1.5079432257039143,nan
0.7000000000000001,0.02467966472415851,-0.030217496519748633,nan,1.5921124964672613,nan
0.72,0.02526060889531719,-0.03116243020341279,nan,1.6770046336580602,nan
0.74,0.02608568073053994,-0.03275623925298626,nan,1.7506352521824062,nan
0.76,0.027127097658656524,-0.03486884245022516,nan,1.8099207792182141,nan
0.78,0.028363119738817243,-0.03709923538092999,nan,1.855916612321463,nan
0.8,0.02958476504982208,-0.03887282655716619,nan,1.8562285883868594,nan
0.8200000000000001,0.031004258629631437,-0.04016050847393346,nan,1.8649992678652514,nan
0.84,0.0327450743441197,-0.040620308872487396,nan,1.8653832123273515,nan
0.86,0.03470470783324109,-0.040660696375422266,nan,1.9050328685978255,nan
0.88,0.0367403146208023,-0.04074050384456441,nan,1.9470180419598122,nan
0.9,0.038898534328113035,-0.04134849531643166,nan,2.000099429818757,nan
0.92,0.041255461688055425,-0.041970843389594795,nan,2.0002997902556885,nan
0.9400000000000001,0.04394697414701545,-0.04212937488840837,nan,2.0004997902556907,nan
0.96,0.04711909173056165,-0.04171426585684353,nan,2.0006998500545765,nan
0.98,0.050399219731408915,-0.04095724026446233,nan,2.000900076904787,nan
1.0,0.05357025056004605,-0.039847234276645827,nan,2.0011000769047906,nan
1.02,0.05695800384981449,-0.038451158198047786,nan,2.001300076904798,nan
1.04,0.06026663740500969,-0.0369717713394906,nan,2.0045767506753673,nan
1.06,0.06370485525362174,-0.035139427664693836,nan,2.018909788392406,nan
1.08,0.06713232642118665,-0.03344365740027352,nan,2.033811532745854,nan
1.1,0.07041776055375085,-0.03199883139824409,nan,2.0599922016038676,nan
1.12,0.07341721495842093,-0.030976434687609203,nan,2.1032346404626847,nan
1.1400000000000001,0.07593366572535588,-0.031126556832684792,nan,2.145891357788963,nan
1.16,0.07842838766133507,-0.031741160967355624,nan,2.1832673581730395,nan
1.18,0.0807478948619242,-0.033251373300222285,nan,2.2094144170040138,nan
1.2,0.08265350036176555,-0.03505140405006109,nan,2.2127776917265276,nan
1.22,0.08460462700486918,-0.03633555835143213,nan,2.2129776917265285,nan
1.24,0.08633889029265593,-0.03786748570261196,nan,2.213177691726529,nan
1.26,0.0877054201007277,-0.03952652305437584,nan,2.2133776917265293,nan
1.28,0.08914139347387792,-0.04027393210010356,nan,2.2135776917265297,nan
1.3,0.08997735861076978,-0.04149917554529753,nan,2.21377769172653,nan
1.32,0.09073721727766693,-0.04179258067884351,nan,2.2139776917265306,nan
1.34,0.09103570490240617,-0.04181160709232461,nan,2.214177691726531,nan
1.36,0.09039579932880364,-0.041448936758272006,nan,2.2143776917265314,nan
1.3800000000000001,0.08900102856707454,-0.040429770315211846,nan,2.2145776917268245,nan
1.4000000000000001,0.08608959351893439,-0.039589223458679504,nan,2.214777899241192,nan
1.42,0.0820703269977988,-0.038872459299190004,nan,2.214983260528385,nan
1.44,0.0765481506580306,-0.03802188084859182,nan,2.2151832605283857,nan
1.46,0.06893829886237378,-0.038810476629349264,nan,2.2153832619372924,nan
1.48,0.059927123806716054,-0.04131362902084863,nan,2.2155832619372924,nan
1.5,0.05019371310962738,-0.04655978875617853,nan,2.2157832619629025,nan
1.52,0.04145767730348676,-0.055432975304100976,nan,2.215983261962903,nan
1.54,0.03814011011082355,-0.06827737367920285,nan,2.2161832619629034,nan
1.56,0.04672728984335335,-0.08196695943671098,nan,2.216383261962904,nan
1.58,0.06367466189051588,-0.09624486684479064,nan,2.2165832619629042,nan
1.6,0.08070190024056671,-0.1137800777455046,nan,2.216783261963675,nan
1.62,0.0992629750471351,-0.13385430711306195,nan,2.2169848343205625,nan
1.6400000000000001,0.12031354566055676,-0.15455088753262253,nan,2.2171864882990864,nan
1.6600000000000001,0.14366268189715956,-0.020624779502209988,nan,1.3888506078474554,nan
1.68,0.1654150273151483,-0.03197796647127267,nan,1.6481718177496871,nan
1.7,0.18763536300489855,-0.04793142525779728,nan,1.6483729920950838,nan
1.72,0.21030499484404178,-0.06421611906427613,nan,1.648572992095084,nan
