t,roll_cmd,pitch_cmd,yaw_cmd,thrust_cmd,a_theta
0.0,0.1389531847873543,0.49906852756013326,0.0,0.4447511970859858,0.860939565735824
0.02,0.06800417375030275,0.27993437649776587,0.0,0.5337287245331193,0.010000000001387566
0.04,0.0440925036823539,0.2475265781100513,0.0,0.563633039759671,0.6520247540581989
0.06,0.03079432464938548,0.3139154084948138,0.0,0.4761623664904824,1.5259679967745692
0.08,0.02307398784421231,0.2787810294176832,0.0,0.5220021681957977,0.7496467580797467
0.1,0.03904075419396502,0.2832773153960622,0.0,0.5154678524993268,0.37794298941529136
0.12,0.0574469878039754,0.298063405643644,0.0,0.5177092114702248,0.010000000005914056
0.14,0.06003526675365525,0.3085670602993674,0.0,0.5143810197573401,0.010000000002140082
0.16,0.04657736865642587,0.3041794871149139,0.0,0.5161706855079273,0.010000000002365433
0.18,0.03385305523996031,0.3012241112320933,0.0,0.5174645326666157,0.010000000002166397
0.2,0.03418907842394746,0.2898076261699687,0.0,0.5202708727094647,0.01000000002920324
0.22,0.03951344284201154,0.28718416555687937,0.0,0.5211712357056644,0.8402091560496016
0.24,0.04126410225991212,0.28884230174771963,0.0,0.5238956357067683,1.5838863249966213
0.26,0.03645387426483046,0.29582232759116517,0.0,0.5226744487338936,2.044408414555058
0.28,0.03112861489349191,0.2934291394173346,0.0,0.5243088526865092,2.785326880836899
0.3,0.035120637579212535,0.2924263266577498,0.0,0.5246103021132428,3.43809959838456
0.32,0.030650520210989213,0.2959212877737662,0.0,0.5241219823950717,3.535697591772488
0.34,0.02773900456671248,0.300157359890086,0.0,0.5208157021634362,3.62533018357928
0.36,0.03891822171631559,0.29371996702991243,0.0,0.5222785387053634,3.8854706438230218
0.38,0.05186908747448474,0.2932429554656836,0.0,0.5222321571316396,3.5509250435872386
0.4,0.05124504789052759,0.29492902408437,0.0,0.5211693666874659,3.1379267112356155
0.42,0.040420381779266684,0.29607296609498407,0.0,0.5207606491299104,2.770344837217841
0.44,0.02917099434797296,0.28910734293370177,0.0,0.5228247005249639,3.1305867262411122
0.46,0.0253987461288673,0.2919497135037797,0.0,0.5208264155459731,3.0685929467561666
0.48,0.026793790205666024,0.2871819231881718,0.0,0.5216517741485119,3.114830789751693
0.5,0.027142507502153457,0.2893494667750794,0.0,0.5191942860149876,2.8090385201897075
0.52,0.029112403698793025,0.28725811222492037,0.0,0.5179950835985656,2.6333443398573846
0.54,0.03094165139488475,0.28342526227697773,0.0,0.5184983402764127,2.306403458639183
0.56,0.033430660556978124,0.28347846546133293,0.0,0.5144227571794442,2.5588210227274635
0.58,0.027006654441300116,0.2778327640952564,0.0,0.5152503905383095,2.664003562961627
0.6,0.02877835593143316,0.27344193159196256,0.0,0.5129357458544286,3.171184376527855
0.62,0.03274268026062774,0.2696822696377344,0.0,0.5104467785238507,3.560600069296128
0.64,0.03026062423461933,0.2701433934881778,0.0,0.5075361637336405,3.3473188557633526
0.66,0.03643012273326339,0.26362464330696234,0.0,0.5056587941015634,3.6590885227356242
0.68,0.044836467510759856,0.259990777177552,0.0,0.5021540579988403,3.9492006436033877
0.7000000000000001,0.051472286323279506,0.2524467760189992,0.0,0.5004251189659387,4.208463538167357
0.72,0.06167216044778918,0.24198646295298662,0.0,0.4996544348273673,4.244606859539933
