t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,0.13481347598041996,-0.0005381351358717363,nan,0.05381129569747761,nan
0.02,0.1366601727284622,-0.0015577251786235745,nan,0.05401129569749748,nan
0.04,0.14211528674100649,-0.0027147463754072024,nan,0.06511181251818332,nan
0.06,0.15012731886896336,-0.003972099617761515,nan,0.08789141699929266,nan
0.08,0.15100012300374457,-0.005678985030225608,nan,0.08852445940102006,nan
0.1,0.15100015235067207,-0.007438945644684838,nan,0.08872445940107848,nan
0.12,0.15096415631593824,-0.008985802104870532,nan,0.09152769693616497,nan
0.14,0.15065728560712305,-0.009828061228874464,nan,0.10240522854633036,nan
0.16,0.14989197741545632,-0.010196033009196913,nan,0.12819577236930685,nan
0.18,0.1483937339784482,-0.010016891115064075,nan,0.17213653240324972,nan
0.2,0.14628018225043976,-0.00990838086188501,nan,0.21940133337216408,nan
0.22,0.14337473144014057,-0.009835018099004143,nan,0.27751464002365495,nan
0.24,0.13952460277988277,-0.009780823727159616,nan,0.34067676531077246,nan
0.26,0.13458796937486378,-0.009969015255011562,nan,0.39800102922231634,nan
0.28,0.1286110046427941,-0.01020329797744294,nan,0.46785936644285353,nan
0.3,0.12161550733764011,-0.0103232220173417,nan,0.543951103203836,nan
0.32,0.11382069186478633,-0.010624893052134656,nan,0.6158299488923631,nan
0.34,0.10528714413521643,-0.011139455814250602,nan,0.6830674845179151,nan
0.36,0.09608936571473874,-0.011786306756612335,nan,0.7397381325475054,nan
0.38,0.08617121381295426,-0.012605043437129225,nan,0.7947699285789547,nan
0.4,0.07583499816518796,-0.013291301157216452,nan,0.852395869742113,nan
0.42,0.065106367721375,-0.013965206465950794,nan,0.9270738128965614,nan
0.44,0.05376915167142403,-0.014599267261473368,nan,1.0112190135999088,nan
0.46,0.04201767426441726,-0.015570106675337236,nan,1.0969732914277965,nan
0.48,0.029980246604125002,-0.016958298867215487,nan,1.1789213055179188,nan
0.5,0.018178699065964494,-0.018782701272004557,nan,1.2746916377497945,nan
0.52,0.009445066572101778,-0.021167701069301804,nan,1.3847322421618822,nan
0.54,0.014840167698351357,-0.024295138657409312,nan,1.50276295725199,nan
