t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,0.014869067817926407,0.06865309923887253,0.001141193206422031,-0.01757190376520157,0.00930318608880043,-0.18468692898750305,nan,nan,nan,nan,nan
0.02,0.014659031294286251,0.06877406686544418,-0.0010000000474974513,0.0033015005756169558,-0.004303695634007454,-0.015618584118783474,nan,nan,nan,nan,nan
0.04,0.01466275379061699,0.06877118349075317,-0.0010000000474974513,-0.0021636688616126776,-0.003699525957927108,-0.007371779531240463,nan,nan,nan,nan,nan
0.06,0.01467352919280529,0.06874850392341614,-0.0010000000474974513,-0.0002589380892459303,-0.0030915015377104282,-0.010276954621076584,nan,nan,nan,nan,nan
0.08,0.014673263765871525,0.06873445212841034,-0.0010000000474974513,0.006151520647108555,-0.0026332044508308172,-0.0020436758641153574,nan,nan,nan,nan,nan
0.1,0.014677955769002438,0.0687161237001419,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.12,0.014720380306243896,0.06869103759527206,-0.0010000000474974513,0.007179480977356434,-0.0005983088631182909,-0.0014195417752489448,nan,nan,nan,nan,nan
0.14,0.014845759607851505,0.06871354579925537,-0.0009216196485795081,0.022751623764634132,0.0027370951138436794,0.013538908213376999,nan,nan,nan,nan,nan
0.16,0.015684450045228004,0.06859064847230911,-0.0005602547316811979,0.06795042008161545,-0.017056792974472046,0.030193466693162918,nan,nan,nan,nan,nan
0.18,0.01751454919576645,0.06826700270175934,7.44819117244333e-05,0.10922066867351532,-0.01998276822268963,0.03703223168849945,nan,nan,nan,nan,nan
0.2,0.020236218348145485,0.06775040179491043,0.0009677326888777316,0.15585903823375702,-0.029673609882593155,0.05316917225718498,nan,nan,nan,nan,nan
0.22,0.02373005449771881,0.06692764908075333,0.0022440499160438776,0.20283371210098267,-0.0554223507642746,0.0794154480099678,nan,nan,nan,nan,nan
0.24,0.02840782329440117,0.06582707911729813,0.004067529458552599,0.2700210511684418,-0.053690966218709946,0.11308698356151581,nan,nan,nan,nan,nan
0.26,0.03441214933991432,0.06478744745254517,0.006594156380742788,0.334425687789917,-0.06279610842466354,0.14436952769756317,nan,nan,nan,nan,nan
