t,solve_time_ms,sqp_iters,qp_status,cost
0.0,23.691180991590954,-1,0,nan
0.02,27.082581000286154,-1,0,nan
0.04,25.872765996609814,-1,0,nan
0.06,25.623093999456614,-1,0,nan
0.08,25.686711989692412,-1,0,nan
0.1,25.939390005078167,-1,0,nan
0.12,26.413678002427332,-1,0,nan
0.14,25.813177999225445,-1,0,nan
0.16,27.23023999715224,-1,0,nan
0.18,27.999576006550342,-1,0,nan
0.2,28.0868219997501,-1,0,nan
0.22,29.797975003020838,-1,0,nan
0.24,28.65375200053677,-1,0,nan
0.26,29.48194299824536,-1,0,nan
0.28,26.745846000267193,-1,0,nan
0.3,27.157179996720515,-1,0,nan
0.32,27.926435999688692,-1,0,nan
0.34,26.961287992889993,-1,0,nan
0.36,26.740011991932988,-1,0,nan
0.38,26.863655002671294,-1,0,nan
0.4,26.379528004326858,-1,0,nan
0.42,27.600629997323267,-1,0,nan
0.44,26.29954098665621,-1,0,nan
0.46,25.929312003427185,-1,0,nan
0.48,26.054732006741688,-1,0,nan
0.5,26.542845007497817,-1,0,nan
0.52,28.11393199954182,-1,0,nan
0.54,29.80013699561823,-1,0,nan
0.56,29.388872004346922,-1,0,nan
0.58,28.554275995702483,-1,0,nan
0.6,30.79939699091483,-1,0,nan
0.62,26.96473599644378,-1,0,nan
0.64,29.73962300166022,-1,0,nan
0.66,27.31490299629513,-1,0,nan
0.68,26.55497299565468,-1,0,nan
0.7000000000000001,25.658536003902555,-1,0,nan
0.72,30.00381799938623,-1,0,nan
0.74,27.295852996758185,-1,0,nan
0.76,28.725397001835518,-1,0,nan
0.78,28.541332998429425,-1,0,nan
0.8,26.89520399144385,-1,0,nan
0.8200000000000001,26.229295996017754,-1,0,nan
0.84,30.76819200941827,-1,0,nan
0.86,28.123854994191788,-1,0,nan
0.88,27.308860997436568,-1,0,nan
0.9,35.04390000307467,-1,0,nan
0.92,46.19318200275302,-1,0,nan
0.9400000000000001,38.48357099923305,-1,0,nan
0.96,40.82337600993924,-1,0,nan
0.98,32.254859994282015,-1,0,nan
1.0,29.449124005623162,-1,0,nan
1.02,29.381501997704618,-1,0,nan
1.04,28.118333997554146,-1,0,nan
1.06,28.417744993930683,-1,0,nan
1.08,25.88632100378163,-1,0,nan
1.1,29.9378890049411,-1,0,nan
1.12,27.528382997843437,-1,0,nan
1.1400000000000001,27.553861000342295,-1,0,nan
1.16,28.50433299317956,-1,0,nan
1.18,27.85181200306397,-1,0,nan
1.2,35.574943001847714,-1,0,nan
1.22,30.186271003913134,-1,0,nan
1.24,48.48474399477709,-1,0,nan
1.26,30.872980001731776,-1,0,nan
1.28,28.723248004098423,-1,0,nan
1.3,27.17262700025458,-1,0,nan
1.32,28.652580003836192,-1,0,nan
1.34,27.010613994207233,-1,0,nan
1.36,27.95919201162178,-1,0,nan
1.3800000000000001,26.237501995638013,-1,0,nan
1.4000000000000001,25.318784988485277,-1,0,nan
1.42,26.445405004778877,-1,0,nan
1.44,25.5748249910539,-1,0,nan
1.46,25.117907993262634,-1,0,nan
1.48,25.44210599444341,-1,0,nan
1.5,28.42599000723567,-1,0,nan
1.52,26.691582999774255,-1,0,nan
1.54,26.164540991885588,-1,0,nan
1.56,26.057605995447375,-1,0,nan
1.58,25.568668002961203,-1,0,nan
1.6,26.363798999227583,-1,0,nan
1.62,25.854702995275147,-1,0,nan
1.6400000000000001,27.09456000593491,-1,0,nan
1.6600000000000001,27.012870996259153,-1,0,nan
1.68,27.391734009142965,-1,0,nan
1.7,26.53960100724362,-1,0,nan
1.72,25.516676003462635,-1,0,nan
1.74,26.07851300854236,-1,0,nan
1.76,26.174421989708208,-1,0,nan
1.78,25.875166000332683,-1,0,nan
1.8,26.370235995273106,-1,0,nan
1.82,25.663883992820047,-1,0,nan
1.84,25.803604992688634,-1,0,nan
1.86,27.78991698869504,-1,0,nan
1.8800000000000001,26.85738299624063,-1,0,nan
1.9000000000000001,28.38719100691378,-1,0,nan
1.92,27.19661199080292,-1,0,nan
1.94,28.022859987686388,-1,0,nan
1.96,26.853514995309524,-1,0,nan
1.98,27.564279997022822,-1,0,nan
2.0,26.661729003535584,-1,0,nan
2.02,27.810316998511553,-1,0,nan
2.04,27.443897997727618,-1,0,nan
2.06,26.382219002698548,-1,0,nan
2.08,26.626902996213175,-1,0,nan
2.1,26.036343988380395,-1,0,nan
2.12,26.80971400695853,-1,0,nan
2.14,28.49776799848769,-1,0,nan
2.16,28.727622993756086,-1,0,nan
2.18,28.06277399940882,-1,0,nan
2.2,27.747230997192673,-1,0,nan
2.22,27.167921987711452,-1,0,nan
2.24,28.64626600057818,-1,0,nan
2.2600000000000002,26.760761000332423,-1,0,nan
2.2800000000000002,28.278448997298256,-1,0,nan
2.3000000000000003,27.484799007652327,-1,0,nan
2.32,28.361429009237327,-1,0,nan
2.34,25.917035003658384,-1,0,nan
2.36,25.75012799934484,-1,0,nan
2.38,25.244777003536,-1,0,nan
2.4,25.609953998355195,-1,0,nan
2.42,26.416634995257482,-1,0,nan
2.44,25.41618100076448,-1,0,nan
2.46,25.529384991386905,-1,0,nan
2.48,25.327189010567963,-1,0,nan
2.5,25.455980998231098,-1,0,nan
2.52,25.996020005550236,-1,0,nan
2.54,25.804587014135905,-1,0,nan
2.56,26.567010005237535,-1,0,nan
2.58,25.429010987863876,-1,0,nan
2.6,25.466549006523564,-1,0,nan
2.62,24.56718299072236,-1,0,nan
2.64,24.795401986921206,-1,0,nan
2.66,25.782326003536582,-1,0,nan
2.68,25.17293900018558,-1,0,nan
2.7,25.224015000276268,-1,0,nan
2.72,25.628508999943733,-1,0,nan
2.74,25.056808997760527,-1,0,nan
2.7600000000000002,24.818102989229374,-1,0,nan
2.7800000000000002,26.574485993478447,-1,0,nan
2.8000000000000003,24.80395599559415,-1,0,nan
2.82,25.140430007013492,-1,0,nan
2.84,26.160675988649018,-1,0,nan
2.86,25.11046500876546,-1,0,nan
2.88,25.57438099756837,-1,0,nan
2.9,25.82723999512382,-1,0,nan
2.92,25.68179900117684,-1,0,nan
2.94,25.17346500826534,-1,0,nan
2.96,25.852944003418088,-1,0,nan
2.98,30.134753993479535,-1,0,nan
3.0,33.7976470036665,-1,0,nan
3.02,30.277428013505414,-1,0,nan
3.04,28.277384000830352,-1,0,nan
3.06,29.918168002041057,-1,0,nan
3.08,30.764939001528546,-1,0,nan
3.1,28.817715996410698,-1,0,nan
3.12,34.66715199465398,-1,0,nan
3.14,30.630880006356165,-1,0,nan
3.16,34.66841499903239,-1,0,nan
3.18,33.66284900403116,-1,0,nan
3.2,26.14143800747115,-1,0,nan
3.22,29.71453999634832,-1,0,nan
3.24,28.172876001917757,-1,0,nan
3.2600000000000002,27.745224011596292,-1,0,nan
3.2800000000000002,30.56818200275302,-1,0,nan
3.3000000000000003,27.395195997087285,-1,0,nan
3.3200000000000003,26.33905698894523,-1,0,nan
3.34,27.530259001650847,-1,0,nan
3.36,27.369497998734005,-1,0,nan
3.38,27.32486100285314,-1,0,nan
3.4,26.507688002311625,-1,0,nan
3.42,27.466703992104158,-1,0,nan
3.44,26.626243008649908,-1,0,nan
3.46,25.216247013304383,-1,0,nan
3.48,27.293666993500665,-1,0,nan
3.5,27.350343007128686,-1,0,nan
3.52,26.435918000061065,-1,0,nan
3.54,25.99947899580002,-1,0,nan
3.56,25.769086001673713,-1,0,nan
3.58,25.379111000802368,-1,0,nan
3.6,25.47442799550481,-1,0,nan
3.62,24.833406001562253,-1,0,nan
3.64,25.95887699862942,-1,0,nan
3.66,26.961128009133972,-1,0,nan
3.68,26.048046987853013,-1,0,nan
3.7,25.534731990774162,-1,0,nan
3.72,26.107398996828124,-1,0,nan
3.74,25.89542799978517,-1,0,nan
3.7600000000000002,25.5472010030644,-1,0,nan
3.7800000000000002,26.295269999536686,-1,0,nan
3.8000000000000003,26.45640799892135,-1,0,nan
3.8200000000000003,33.123845991212875,-1,0,nan
3.84,44.045294998795725,-1,0,nan
3.86,31.53478000604082,-1,0,nan
3.88,25.690341004519723,-1,0,nan
3.9,25.97748900006991,-1,0,nan
3.92,26.49893100897316,-1,0,nan
3.94,25.785787991480902,-1,0,nan
3.96,27.70763900480233,-1,0,nan
3.98,26.855239004362375,-1,0,nan
4.0,26.483591995202005,-1,0,nan
4.0200000000000005,24.95396599988453,-1,0,nan
4.04,25.550366000970826,-1,0,nan
4.0600000000000005,27.809542007162236,-1,0,nan
4.08,26.778649000334553,-1,0,nan
4.1,26.75489599641878,-1,0,nan
4.12,26.947801001369953,-1,0,nan
4.14,26.03983700100798,-1,0,nan
4.16,26.60132900928147,-1,0,nan
4.18,26.788855000631884,-1,0,nan
4.2,25.75057999638375,-1,0,nan
4.22,27.12054899893701,-1,0,nan
4.24,27.31611899798736,-1,0,nan
4.26,26.711090991739184,-1,0,nan
4.28,26.316923002013937,-1,0,nan
4.3,27.396003002650104,-1,0,nan
4.32,25.464994992944412,-1,0,nan
4.34,25.726513005793095,-1,0,nan
4.36,26.11865699873306,-1,0,nan
4.38,27.55597999203019,-1,0,nan
4.4,26.513798991800286,-1,0,nan
4.42,25.959816004615277,-1,0,nan
4.44,26.61089900357183,-1,0,nan
4.46,26.812910989974625,-1,0,nan
4.48,27.574528998229653,-1,0,nan
4.5,26.27439699426759,-1,0,nan
4.5200000000000005,25.463099009357393,-1,0,nan
4.54,25.938481994671747,-1,0,nan
4.5600000000000005,27.13365798990708,-1,0,nan
4.58,25.99449000263121,-1,0,nan
4.6000000000000005,27.747230997192673,-1,0,nan
4.62,26.594416005536914,-1,0,nan
4.64,26.13119999296032,-1,0,nan
4.66,26.107172001502477,-1,0,nan
4.68,25.837645996944048,-1,0,nan
4.7,26.55087898892816,-1,0,nan
4.72,38.74418900522869,-1,0,nan
4.74,41.25938899233006,-1,0,nan
4.76,28.336150993709452,-1,0,nan
4.78,27.010789010091685,-1,0,nan
4.8,27.956038000411354,-1,0,nan
4.82,25.458570002228953,-1,0,nan
4.84,28.00181099155452,-1,0,nan
4.86,25.835402004304342,-1,0,nan
4.88,26.07430900388863,-1,0,nan
4.9,26.08847399824299,-1,0,nan
4.92,25.982527993619442,-1,0,nan
4.94,25.93909899587743,-1,0,nan
4.96,26.049831009004265,-1,0,nan
4.98,25.512816006084904,-1,0,nan
5.0,27.94684200489428,-1,0,nan
5.0200000000000005,25.437534000957385,-1,0,nan
5.04,25.734944007126614,-1,0,nan
5.0600000000000005,26.824121989193372,-1,0,nan
5.08,25.882059009745717,-1,0,nan
5.1000000000000005,26.041354998596944,-1,0,nan
5.12,25.797483991482295,-1,0,nan
5.14,25.439664008445106,-1,0,nan
5.16,25.669798997114412,-1,0,nan
5.18,26.37280100316275,-1,0,nan
5.2,26.745486000436358,-1,0,nan
5.22,26.456859995960258,-1,0,nan
5.24,26.614458998665214,-1,0,nan
5.26,26.36537200305611,-1,0,nan
5.28,26.41595300519839,-1,0,nan
5.3,26.575495998258702,-1,0,nan
5.32,26.38568400288932,-1,0,nan
5.34,25.839581998297945,-1,0,nan
5.36,26.83843599515967,-1,0,nan
5.38,27.90167099738028,-1,0,nan
5.4,26.94090799195692,-1,0,nan
5.42,25.961306993849576,-1,0,nan
5.44,25.546046992531046,-1,0,nan
5.46,25.805853001656942,-1,0,nan
5.48,25.17994500522036,-1,0,nan
5.5,25.358560000313446,-1,0,nan
5.5200000000000005,27.446034000604413,-1,0,nan
5.54,27.556736007682048,-1,0,nan
5.5600000000000005,25.060479005333036,-1,0,nan
5.58,25.19640899845399,-1,0,nan
5.6000000000000005,25.780855998164043,-1,0,nan
5.62,25.719925004523247,-1,0,nan
5.64,26.146899006562307,-1,0,nan
5.66,26.404985997942276,-1,0,nan
5.68,25.457001000177115,-1,0,nan
5.7,25.69482399849221,-1,0,nan
5.72,26.97863800858613,-1,0,nan
5.74,26.171543999225833,-1,0,nan
5.76,26.59016099642031,-1,0,nan
5.78,26.10843900765758,-1,0,nan
5.8,25.705111998831853,-1,0,nan
5.82,26.781074004247785,-1,0,nan
5.84,26.43568599887658,-1,0,nan
5.86,27.030986006138846,-1,0,nan
5.88,25.673720010672696,-1,0,nan
5.9,26.396911998745054,-1,0,nan
5.92,24.919172006775625,-1,0,nan
5.94,25.901159999193624,-1,0,nan
5.96,29.313432998606004,-1,0,nan
5.98,25.973473995691165,-1,0,nan
6.0,24.637973998324014,-1,0,nan
6.0200000000000005,25.50148199952673,-1,0,nan
6.04,25.518042995827273,-1,0,nan
6.0600000000000005,26.146881995373406,-1,0,nan
6.08,25.72774099826347,-1,0,nan
6.1000000000000005,25.042221997864544,-1,0,nan
6.12,27.870324003743008,-1,0,nan
6.140000000000001,28.079092007828876,-1,0,nan
6.16,28.07102500810288,-1,0,nan
6.18,28.162779999547638,-1,0,nan
6.2,27.117703008116223,-1,0,nan
6.22,28.89171701099258,-1,0,nan
