t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,1.7288347785154763e-06,-0.0013018812765333686,nan,0.13430539640370265,nan
0.02,0.0017856380680512046,-0.005361493891123469,nan,0.27571365096696476,nan
0.04,0.007058192351150079,-0.012281161549764429,nan,0.40942731149371414,nan
0.06,0.015417034748526008,-0.02152361475072216,nan,0.4900559058874988,nan
0.08,0.025956145657891307,-0.03235376713589706,nan,0.5348685196649312,nan
0.1,0.02991238630214868,-0.043892633745156645,nan,0.6063039989580148,nan
0.12,0.029395258361233953,-0.05575095674309024,nan,0.6144318869942418,nan
0.14,0.028788367228685,-0.06745996171530011,nan,0.614631886994279,nan
0.16,0.028296436940627726,-0.0779687729837139,nan,0.6148318869943203,nan
0.18,0.028066108055355053,-0.08696649954672024,nan,0.6150318869943885,nan
0.2,0.028127916454817912,-0.09445421328781382,nan,0.6152318869950609,nan
0.22,0.02855674971320425,-0.10024455662890559,nan,0.627037531917457,nan
0.24,0.0294452490480624,-0.10462714294007448,nan,0.6518302830911574,nan
0.26,0.03100684785404012,-0.10776741744315058,nan,0.6897168412634888,nan
0.28,0.03351856327849423,-0.10988038516412332,nan,0.7436221504570071,nan
0.3,0.03693553252704062,-0.11103664356674159,nan,0.8127306214879989,nan
0.32,0.04124325755700201,-0.11137109628548597,nan,0.8952374704629825,nan
0.34,0.04669551839967679,-0.11106897135226151,nan,0.9882142220299367,nan
0.36,0.05281862904451219,-0.11027445164474214,nan,1.0868139348995196,nan
0.38,0.05905177934523284,-0.10899722348699901,nan,1.1874455253199088,nan
0.4,0.06551098849173717,-0.10741102875940953,nan,1.2834192678882863,nan
0.42,0.07189778921832497,-0.10558765478938072,nan,1.3734113282582732,nan
0.44,0.07767966142561701,-0.10359954272525329,nan,1.4570647510410455,nan
0.46,0.08281660049485642,-0.10162891300221379,nan,1.5306001570009977,nan
0.48,0.08700532155073183,-0.0994121400623545,nan,1.5706875394869226,nan
0.5,0.09021942505532671,-0.09686099930833607,nan,1.61351693502261,nan
0.52,0.09207790382280562,-0.09375529279276049,nan,1.652624820543943,nan
0.54,0.09276439184509971,-0.09027836261811724,nan,1.683902326622556,nan
0.56,0.09265054808057123,-0.08651808867861176,nan,1.7084204721645642,nan
0.58,0.09147531588959035,-0.08260563376362201,nan,1.721812723808159,nan
0.6,0.08933855949742367,-0.07836362550076416,nan,1.7342181244155532,nan
0.62,0.08631910328976647,-0.07369676151747624,nan,1.7473093666308646,nan
0.64,0.08246928853516468,-0.06888629153896689,nan,1.7613325069291383,nan
0.66,0.07814947595797131,-0.06416570087543197,nan,1.765774999612779,nan
0.68,0.07340547857803931,-0.059533160116565356,nan,1.7830050544606901,nan
0.7000000000000001,0.06875652755696912,-0.05517723957923691,nan,1.783205054460691,nan
0.72,0.0640933773116663,-0.051031387989662176,nan,1.7834050544606916,nan
0.74,0.05972755990086016,-0.04712785556716678,nan,1.7836050544606918,nan
0.76,0.05574001743652783,-0.04353781631664451,nan,1.7838050544606918,nan
0.78,0.05209462770206617,-0.040129806305189836,nan,1.7840050790879238,nan
0.8,0.048897176394649175,-0.03669813635999432,nan,1.784205079087924,nan
0.8200000000000001,0.04630879776155613,-0.03354154853884979,nan,1.7844057931760384,nan
0.84,0.044590004623485474,-0.030697645078338692,nan,1.7846057931760393,nan
0.86,0.04343586651002186,-0.028202081305870444,nan,1.7869723914882072,nan
0.88,0.042654130229011634,-0.026436893544817992,nan,1.80442328470829,nan
0.9,0.04245257063986805,-0.025344400523471082,nan,1.8108940894713268,nan
0.92,0.04297663729948648,-0.02487559148077223,nan,1.8111116093170563,nan
0.9400000000000001,0.043971357129667744,-0.02479729180053343,nan,1.8113116093170574,nan
0.96,0.04522676216094848,-0.02506543270980738,nan,1.8115116093170582,nan
0.98,0.046843725965695686,-0.025533645195288564,nan,1.8117116093170587,nan
1.0,0.04889905842063423,-0.025843877670903286,nan,1.811916027632855,nan
