kind,x,y,z
gate,1.0869561433792114,-0.029262758791446686,0.7338775396347046
gate,-2.104233503341675,-0.3400997221469879,1.2455191612243652
gate,-0.34903836250305176,0.5735957026481628,0.6964554786682129
gate,1.9354428052902222,-0.6374979615211487,1.1575132608413696
obstacle,0.654692530632019,-0.21387851238250732,1.556864857673645
obstacle,-1.3955647945404053,-0.2944766879081726,1.5346325635910034
obstacle,-0.3229871690273285,0.18894323706626892,1.565306305885315
obstacle,1.8440030813217163,-0.782403826713562,1.5336833000183105
