t,roll_cmd,pitch_cmd,yaw_cmd,thrust_cmd,a_theta
0.0,0.05380530959481107,0.3081862491099601,0.0,0.5106663201349053,0.01000000000143489
0.02,0.008688404640720217,0.2521588983138958,0.0,0.5439745894878103,0.4076302625213802
0.04,-0.014370794062676301,0.2297910567478297,0.0,0.5768986969832622,0.9239914535161955
0.06,-0.0670517025283219,0.28672499336448,0.0,0.5043679034012714,1.2438794432705833
0.08,-0.07928007664926022,0.24536299526379263,0.0,0.5366884163072881,0.782520580310875
0.1,-0.06792112089015356,0.244601548518954,0.0,0.5353385255709887,0.46836741377637114
0.12,-0.04363709231213665,0.2641601339000751,0.0,0.5382844852289991,0.010000000005338294
0.14,-0.03974939670811918,0.2744431348791976,0.0,0.5368037016740905,0.010000000003186404
0.16,-0.044908990610870676,0.2658016435303636,0.0,0.5383205138920943,0.010000000021514847
0.18,-0.05526448520778801,0.25687713598815665,0.0,0.5384464725864248,0.4026316870260771
0.2,-0.06191467046535181,0.2510007021110623,0.0,0.539073027757724,0.9108754072987524
0.22,-0.04579660478646326,0.24343888499087998,0.0,0.5426649309228649,1.6939745693041943
0.24,-0.03680319166555653,0.2371607618925505,0.0,0.5458487208762457,2.4881681537995872
0.26,-0.028007417943216078,0.2340911252429769,0.0,0.5474943171595427,3.078926260259916
0.28,-0.02691999312235689,0.23435738582191654,0.0,0.5478429586563298,3.1081416700028677
0.3,-0.034510635818866105,0.23070450094789413,0.0,0.5480703239690679,2.982098571371619
0.32,-0.02251679922205384,0.23120408764432993,0.0,0.5455834160320241,2.9516372557069404
0.34,-0.013022357080927926,0.22821486959640444,0.0,0.5460688937420686,2.5471540323507775
0.36,-0.009107928716935505,0.2222631043401656,0.0,0.5458961816843481,2.431585798724319
0.38,-0.004108101456596221,0.22121082156983551,0.0,0.5436931901515071,2.3011829483341333
0.4,0.005506709511932622,0.21558628342443067,0.0,0.5436065383613963,2.1427516009068217
0.42,0.005141977760773175,0.20675090714408204,0.0,0.542604173754565,2.2263620017836434
0.44,0.005893744479872851,0.1903180010294955,0.0,0.5434669592796987,2.5250241056902545
0.46,0.012293083808619543,0.1829880264345197,0.0,0.5403699145275787,2.416739469532043
0.48,0.023562034718870396,0.17849878675011466,0.0,0.5350223048582355,2.118170064601697
0.5,0.031737938940156495,0.172038730848251,0.0,0.532159473264602,1.4181916393296108
0.52,0.03377880780955853,0.16088188353299598,0.0,0.5307544685393277,0.8708759734014453
0.54,0.043367345658973495,0.1460069730190864,0.0,0.5270629352180863,1.1047844354950722
0.56,0.04463597993158828,0.12912057338259855,0.0,0.5231822980141064,1.738938016444307
0.58,0.04468243264200395,0.11271471170498659,0.0,0.5231464001346614,2.12099985943129
0.6,0.05530130742530607,0.10650254652773936,0.0,0.51745658885977,2.7317254756738922
0.62,0.06832408750288806,0.08851798081873313,0.0,0.5131339847448977,3.5680063775342314
0.64,0.08411562324396592,0.06426739143897368,0.0,0.5064448332128831,4.582207019827591
