t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,-1.5545706748962402,0.7786991000175476,0.011384326033294201,-0.003494745586067438,-0.004049386829137802,-0.17859750986099243,nan,nan,nan,nan,nan
0.02,-1.5546817779541016,0.778515100479126,0.006298340391367674,-0.0039664446376264095,-0.012598713859915733,-0.33746904134750366,nan,nan,nan,nan,nan
0.04,-1.554630994796753,0.7782406210899353,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.06,-1.5546313524246216,0.7782398462295532,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.08,-1.5545923709869385,0.778230607509613,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.1,-1.5544989109039307,0.7782183885574341,-0.000993566820397973,0.020794585347175598,-0.004402409307658672,-0.0038847364485263824,nan,nan,nan,nan,nan
0.12,-1.5542290210723877,0.7780876755714417,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.14,-1.5540118217468262,0.7780081033706665,-0.0009688870632089674,0.04026905819773674,-0.01389184407889843,0.00350100826472044,nan,nan,nan,nan,nan
0.16,-1.5526371002197266,0.7774941921234131,-0.0008718829485587776,0.10520648211240768,-0.04690011590719223,0.011900622397661209,nan,nan,nan,nan,nan
0.18,-1.549729585647583,0.7762643098831177,-0.000333022529957816,0.1974373459815979,-0.07965368032455444,0.035476360470056534,nan,nan,nan,nan,nan
0.2,-1.544977068901062,0.7746527194976807,0.000580344523768872,0.2859107255935669,-0.09264655411243439,0.05736856907606125,nan,nan,nan,nan,nan
0.22,-1.5383371114730835,0.772687554359436,0.00193705502897501,0.3814205527305603,-0.11594628542661667,0.09166247397661209,nan,nan,nan,nan,nan
0.24,-1.5299166440963745,0.7700933218002319,0.004050098825246096,0.4726877212524414,-0.1438463032245636,0.11749975383281708,nan,nan,nan,nan,nan
0.26,-1.5195201635360718,0.767135500907898,0.006634345278143883,0.5708330869674683,-0.15882672369480133,0.13907212018966675,nan,nan,nan,nan,nan
0.28,-1.507380485534668,0.7637952566146851,0.00977859366685152,0.6625620722770691,-0.17565123736858368,0.17910915613174438,nan,nan,nan,nan,nan
0.3,-1.4932770729064941,0.7600864171981812,0.013759010471403599,0.7626209855079651,-0.1958593875169754,0.22511890530586243,nan,nan,nan,nan,nan
0.32,-1.477116584777832,0.7559134364128113,0.01865268126130104,0.8641055822372437,-0.21712985634803772,0.26310887932777405,nan,nan,nan,nan,nan
0.34,-1.4591420888900757,0.751288652420044,0.024161322042346,0.9455912709236145,-0.2447601705789566,0.30175721645355225,nan,nan,nan,nan,nan
0.36,-1.439455270767212,0.7461793422698975,0.03062531165778637,1.0360748767852783,-0.2682115435600281,0.3487115502357483,nan,nan,nan,nan,nan
0.38,-1.4180949926376343,0.7408847212791443,0.03800669312477112,1.1134839057922363,-0.2581530213356018,0.38948753476142883,nan,nan,nan,nan,nan
0.4,-1.3951373100280762,0.7356369495391846,0.04620561748743057,1.1922953128814697,-0.265390008687973,0.44129085540771484,nan,nan,nan,nan,nan
0.42,-1.370495080947876,0.7303359508514404,0.05544894561171532,1.2796505689620972,-0.2649240493774414,0.48740360140800476,nan,nan,nan,nan,nan
0.44,-1.3442100286483765,0.7250142097473145,0.06561196595430374,1.3545653820037842,-0.2690276801586151,0.5345287919044495,nan,nan,nan,nan,nan
0.46,-1.3163793087005615,0.7195076942443848,0.07645813375711441,1.441264033317566,-0.27428820729255676,0.5650988817214966,nan,nan,nan,nan,nan
0.48,-1.286813735961914,0.7141706943511963,0.08831410855054855,1.5178838968276978,-0.25708121061325073,0.6193781495094299,nan,nan,nan,nan,nan
0.5,-1.2558106184005737,0.7091109752655029,0.10097194463014603,1.5933797359466553,-0.24448803067207336,0.6560242176055908,nan,nan,nan,nan,nan
0.52,-1.2233003377914429,0.7042372226715088,0.11458973586559296,1.6657700538635254,-0.23690663278102875,0.7035922408103943,nan,nan,nan,nan,nan
0.54,-1.1893991231918335,0.699540913105011,0.1289631724357605,1.7310718297958374,-0.23191297054290771,0.7323384881019592,nan,nan,nan,nan,nan
0.56,-1.1542795896530151,0.6949933767318726,0.14388608932495117,1.7809571027755737,-0.22476425766944885,0.7613685727119446,nan,nan,nan,nan,nan
0.58,-1.118083119392395,0.6906205415725708,0.15929783880710602,1.8404170274734497,-0.21679721772670746,0.7811715602874756,nan,nan,nan,nan,nan
0.6,-1.0807204246520996,0.686278760433197,0.17523206770420074,1.89664888381958,-0.21547971665859222,0.8119692802429199,nan,nan,nan,nan,nan
0.62,-1.0423225164413452,0.6821185350418091,0.19157351553440094,1.9409123659133911,-0.20824798941612244,0.822883129119873,nan,nan,nan,nan,nan
0.64,-1.0029114484786987,0.6781604290008545,0.20819276571273804,2.0016322135925293,-0.196480393409729,0.8442311882972717,nan,nan,nan,nan,nan
0.66,-0.9625033736228943,0.6743585467338562,0.2250138223171234,2.048877239227295,-0.19172032177448273,0.8443126082420349,nan,nan,nan,nan,nan
0.68,-0.9213035702705383,0.6705343723297119,0.24208438396453857,2.079732894897461,-0.19299237430095673,0.865497350692749,nan,nan,nan,nan,nan
