t,roll_cmd,pitch_cmd,yaw_cmd,thrust_cmd,a_theta
0.0,0.1316531101836103,0.6659688791667031,0.0,0.41885149846259206,7.267172381233169
0.02,0.054167539613330734,0.2753864026356265,0.0,0.520259192094325,7.193302242894369
0.04,0.20321474563922376,0.4785851148804847,0.0,0.5654218755982926,7.171275021550373
0.06,0.16580115917727173,0.4407756853481426,0.0,0.5916358070220826,4.222163864258787
0.08,0.13768449695542656,0.5640431799021902,0.0,0.5197528014944031,4.391600306628901
0.1,0.10721741045820415,0.4919454663581662,0.0,0.5465558900064182,1.4004801382441054
0.12,0.11796928337265779,0.48235507385186704,0.0,0.5549761630862149,0.010000000002582832
0.14,0.13495733766657925,0.5041598571615166,0.0,0.556474494410399,0.01000000000088372
0.16,0.11342576069295054,0.5047046854225434,0.0,0.5568455185035807,0.010000000001088609
0.18,0.07356540725428853,0.49041211566113724,0.0,0.5569979104222766,0.010000000001637987
0.2,0.04425099062232778,0.46021866343535345,0.0,0.561522521927936,0.010000000004013578
0.22,0.03578759398509745,0.43376891733000017,0.0,0.5657379790953905,0.11570806788980277
0.24,0.021935373418111533,0.4222763670780385,0.0,0.5653706427371711,0.835115491430657
0.26,0.010471342021761684,0.41189869223133874,0.0,0.5636537157398656,1.823142477628405
0.28,-0.005999785007231726,0.39982096467620126,0.0,0.5630176164702579,2.707425296828492
0.3,-0.02413883718600891,0.3901052691703636,0.0,0.5604883948755589,3.6763405095227313
0.32,-0.03989612230949694,0.3745963211625894,0.0,0.5613659748098736,4.415811630999386
0.34,-0.040899624858649765,0.37011671309467165,0.0,0.5615949944095383,4.518122345959482
0.36,-0.04273234369864763,0.36898401401772385,0.0,0.5601633277658601,4.5820845205238205
0.38,-0.05435833694784433,0.362909417763526,0.0,0.561706536244016,4.468322968961684
0.4,-0.07185889830390116,0.3613519033855848,0.0,0.5619917198262948,4.428169669443061
0.42,-0.07035256383088397,0.36647780118122564,0.0,0.5622667413928581,4.22458347366912
0.44,-0.060387458621774026,0.37382884342781725,0.0,0.5616269997938643,3.9215538029557138
0.46,-0.04771988493077007,0.3717340540310763,0.0,0.5620293842368104,3.706930845938217
0.48,-0.049952681625175244,0.3643211221807297,0.0,0.5593978076982465,3.415806657895641
0.5,-0.06018980524744167,0.33875151272672693,0.0,0.5552587576716725,2.9083727441082132
0.52,-0.05170741763476615,0.30065495929110003,0.0,0.5455087882411533,2.447693460334151
0.54,-0.05565455024236621,0.2548428741522416,0.0,0.5356557020033381,2.065776446324236
0.56,-0.06397778371147629,0.2114168577288573,0.0,0.5262043828279743,1.347959127755042
0.58,-0.06554206726720622,0.16855862418827894,0.0,0.515125654470719,0.779881863806129
0.6,-0.05566807280961099,0.11934052097487044,0.0,0.5038030177303511,0.6901229771839351
0.62,-0.061156649577764545,0.06757667062808885,0.0,0.4958095595209663,0.5906587499543782
0.64,-0.05697097277562544,0.02419063712641034,0.0,0.48782291530127003,0.7584590810644775
0.66,-0.05582786033431253,-0.0166390270161111,0.0,0.4808906875689014,0.7338696445702153
0.68,-0.055748350171317115,-0.04856179165916332,0.0,0.47072077527579126,0.11032200300980588
0.7000000000000001,-0.059356242024287596,-0.06140490211386077,0.0,0.46958508577606606,0.010000000000094503
0.72,-0.05466807625070974,-0.06397908127674266,0.0,0.4633353043939916,0.010000000000028979
0.74,-0.03991623068126799,-0.08428527897149497,0.0,0.4601642666738559,0.01000000000001584
0.76,-0.025660346098182886,-0.08991353284879468,0.0,0.44895750651224753,0.010000000000012329
0.78,-0.011481663371679105,-0.08081966084450276,0.0,0.4545656959616565,0.01000000000001103
0.8,-0.010272009854459443,-0.06933737370747094,0.0,0.44803744374590404,0.010000000000012043
0.8200000000000001,0.01734661226710762,-0.06602853458142119,0.0,0.43985000354390635,0.010000000000016896
0.84,0.060724261695859316,-0.06742126367149409,0.0,0.43472219397558864,0.010000000000028087
0.86,0.06747977108254846,-0.06985222405885921,0.0,0.4251633760529227,0.0100000000000701
0.88,0.08492459094468809,-0.0764233430705761,0.0,0.4168150383863015,0.7083145921657955
0.9,0.14515658361133624,-0.06496862963919951,0.0,0.4040266840333797,2.071544151485629
0.92,0.19998831551610258,-0.05762661517549743,0.0,0.3913652303272819,0.021611514187364733
0.9400000000000001,0.21886383441415766,-0.06091017768171269,0.0,0.38709610371946607,0.01000000005505148
0.96,0.3051045208458183,-0.06577898638685996,0.0,0.37537801153298356,0.010000000000033779
0.98,0.3606985839846791,-0.07225926765637564,0.0,0.3611023244910554,0.010000000000036981
1.0,0.41229824912540414,-0.08583589887299829,0.0,0.36053421714144174,0.010032403715667923
1.02,0.47089504246021846,-0.0770803118976427,0.0,0.360150096156974,2.9214930447961267
1.04,0.5065019000655201,-0.10065372516738214,0.0,0.3413422178292259,0.010000000000000675
1.06,0.5131608558865316,-0.13577501208388074,0.0,0.3583009206835815,0.010000000000003086
1.08,0.561690033031789,-0.1619756475498947,0.0,0.3345568559257554,0.01000000000000168
1.1,0.5826374669400843,-0.17401542576962994,0.0,0.3556414876090063,0.010000000000001036
1.12,0.611774751255904,-0.1931081220345504,0.0,0.34226024725489756,0.01000000000000075
1.1400000000000001,0.6284175791648311,-0.18496373879818148,0.0,0.3737776748550855,0.01000000000000064
1.16,0.6441929001479381,-0.1270148594645682,0.0,0.3651827964043134,0.010000000000000628
1.18,0.63985619401569,-0.10251571827028984,0.0,0.388714388859969,0.010000000000000276
1.2,0.6141971637753424,-0.07423479460912055,0.0,0.3724382050436269,0.010000033079708188
1.22,0.6112727234403295,-0.06500739576110166,0.0,0.4018589552496891,0.010000000000000116
1.24,0.5783919670089179,-0.045515828373991346,0.0,0.3805659007565862,0.010000019048358401
1.26,0.5394553452560653,-0.0326274004800586,0.0,0.4057376866444776,0.010000000006381396
1.28,0.4412402490501822,0.027140780378780698,0.0,0.3839936692101467,0.010000000000000078
1.3,0.5934429861668535,0.21142887576013292,0.0,0.15373884769421658,0.01000000035458595
1.32,0.0073925214297297925,-0.4991799043316809,0.0,0.5908256751159777,0.010000000000680272
1.34,0.4679384366032531,0.14499734878771642,0.0,0.1451624298993533,0.010002235156946603
1.36,0.4573525297943011,-0.4598690448151672,0.0,0.6192237601999708,0.01000000000000019
1.3800000000000001,0.19872035402227312,-1.377220855209857,0.0,0.10294155863301147,0.010000000000000064
1.4000000000000001,1.2662886897514989,0.5828320387027344,0.0,0.792523253843469,0.010000000000000696
1.42,-0.9160111471381551,0.2571301923310205,0.0,0.08545052266936493,0.010000000169496238
1.44,-0.401077955272527,0.7809191498569424,0.0,0.7999999999999986,0.010000000000001688
1.46,-1.0641534501873529,0.20888963344301126,0.0,0.2073295473920964,0.010000000000004587
1.48,-0.8282038379624213,0.31640059635146056,0.0,0.7820350241953941,0.010678633460898482
1.5,-0.9724685777123779,0.16265714147809487,0.0,0.36285476496951996,0.010000000000002129
1.52,-0.7531173070542567,0.07136601424778337,0.0,0.7999999999999993,0.01000000000000045
1.54,-0.7606533506620512,0.2062472795647975,0.0,0.6683113060863866,0.010000000000000401
1.56,-0.9639421007636413,0.22914673672853988,0.0,0.7886714055557809,0.010000000000000463
1.58,-1.028786402647637,0.2809694911019672,0.0,0.7868427292970906,0.010000000000000443
1.6,-1.0908736994069597,0.32511345150294607,0.0,0.7999999999999938,0.010000000000000531
1.62,-1.0291433003371309,0.3135494681357291,0.0,0.7999999999999909,0.01000000000000056
1.6400000000000001,-0.9968289242889592,0.2675244024256053,0.0,0.799999999999761,0.010000000000016879
1.6600000000000001,-0.9326174361622432,0.22133105200300818,0.0,0.7999999999999954,0.01000000000000068
1.68,-0.8151207253718404,0.17166274997389316,0.0,0.7999999999999994,0.010000000000000753
1.7,-0.7005345079054035,0.14580154988257749,0.0,0.7999999999999993,0.010000000000000819
1.72,-0.6165062608985903,0.14453355324339562,0.0,0.7999999999999992,0.010000000000000892
1.74,-0.6403536252659368,0.15762794721046977,0.0,0.7999999999999986,0.010000000000000946
1.76,-0.6272961761422458,0.1515250499622247,0.0,0.7999999999999956,0.010000000000001005
1.78,-0.4918002489423239,0.1129023169764628,0.0,0.7677724890886253,0.01000000000000105
1.8,-0.34332809040864853,0.04641384114838008,0.0,0.7384466926392182,0.010000000000001102
1.82,-0.21404273517805555,-0.024489429423916645,0.0,0.7006986510911438,0.01000000000000112
1.84,-0.15164743420811513,-0.07280032537758244,0.0,0.6580641499629861,0.01000000000000112
1.86,-0.08995969771642978,-0.1346776088317103,0.0,0.6249034109927423,0.010000000000001069
1.8800000000000001,-0.034279054400240046,-0.28556961103411804,0.0,0.5896045219791577,0.010000000000001008
1.9000000000000001,0.017202189977443147,-0.47349895387502755,0.0,0.5489617587148297,0.010000000000000944
1.92,0.07623480190045606,-0.6366285366745855,0.0,0.5405709793576031,0.010000000000000888
1.94,-0.05297093748502152,-0.4746216800932621,0.0,0.4303663706579605,0.010000135744442975
