t,solve_time_ms,sqp_iters,qp_status,cost
0.0,25.682459003292024,-1,0,nan
0.02,26.578634002362378,-1,0,nan
0.04,26.9189670070773,-1,0,nan
0.06,25.890914010233246,-1,0,nan
0.08,26.20673600176815,-1,0,nan
0.1,25.921349006239325,-1,0,nan
0.12,26.391322011477314,-1,0,nan
0.14,25.974156000302173,-1,0,nan
0.16,28.490726996096782,-1,0,nan
0.18,27.722233993699774,-1,0,nan
0.2,27.7625309972791,-1,0,nan
0.22,25.789802995859645,-1,0,nan
0.24,27.733474009437487,-1,0,nan
0.26,25.88380000088364,-1,0,nan
0.28,27.067917995736934,-1,0,nan
0.3,25.931326992576942,-1,0,nan
0.32,25.91097900585737,-1,0,nan
0.34,27.20831699843984,-1,0,nan
0.36,25.57322700158693,-1,0,nan
0.38,27.733966009691358,-1,0,nan
0.4,26.139893001527525,-1,0,nan
0.42,25.412785995285958,-1,0,nan
0.44,25.693743998999707,-1,0,nan
0.46,26.054914997075684,-1,0,nan
0.48,25.473965011769906,-1,0,nan
0.5,25.75590599735733,-1,0,nan
0.52,27.894711995031685,-1,0,nan
0.54,26.240815001074225,-1,0,nan
0.56,25.22379999572877,-1,0,nan
0.58,27.140406004036777,-1,0,nan
0.6,25.30487701005768,-1,0,nan
0.62,25.723900995217264,-1,0,nan
0.64,26.17886300140526,-1,0,nan
0.66,27.34460699139163,-1,0,nan
0.68,25.150233006570488,-1,0,nan
0.7000000000000001,25.35677800187841,-1,0,nan
0.72,25.64908200292848,-1,0,nan
0.74,26.148969001951627,-1,0,nan
0.76,27.126129003590904,-1,0,nan
0.78,25.544379008351825,-1,0,nan
0.8,26.048796993563883,-1,0,nan
0.8200000000000001,25.39117800188251,-1,0,nan
0.84,25.908124007401057,-1,0,nan
0.86,25.598491993150674,-1,0,nan
0.88,26.880574005190283,-1,0,nan
0.9,25.487048987997696,-1,0,nan
0.92,27.166416999534704,-1,0,nan
0.9400000000000001,25.830097001744434,-1,0,nan
0.96,27.101270999992266,-1,0,nan
0.98,25.68849599629175,-1,0,nan
1.0,25.80113199655898,-1,0,nan
1.02,26.02000600018073,-1,0,nan
1.04,25.88598099828232,-1,0,nan
1.06,26.141244990867563,-1,0,nan
1.08,25.416318996576592,-1,0,nan
1.1,25.59427199594211,-1,0,nan
1.12,25.46557699679397,-1,0,nan
1.1400000000000001,25.43630100262817,-1,0,nan
1.16,26.286668988177553,-1,0,nan
1.18,27.48907900240738,-1,0,nan
1.2,28.803615001379512,-1,0,nan
1.22,28.875508010969497,-1,0,nan
1.24,28.520564999780618,-1,0,nan
1.26,25.198458999511786,-1,0,nan
1.28,27.69414499925915,-1,0,nan
1.3,25.779046991374344,-1,0,nan
1.32,26.857142001972534,-1,0,nan
1.34,25.693846997455694,-1,0,nan
1.36,28.247680005733855,-1,0,nan
1.3800000000000001,29.458213000907563,-1,0,nan
1.4000000000000001,25.148617001832463,-1,0,nan
1.42,25.701183985802345,-1,0,nan
1.44,25.64824699948076,-1,0,nan
1.46,25.3609619976487,-1,0,nan
1.48,25.782020995393395,-1,0,nan
1.5,26.758495994727127,-1,0,nan
1.52,25.47518999199383,-1,0,nan
1.54,25.97366800182499,-1,0,nan
1.56,27.43333499529399,-1,0,nan
1.58,25.445928011322394,-1,0,nan
1.6,26.767229996039532,-1,0,nan
1.62,25.556556996889412,-1,0,nan
1.6400000000000001,27.358899998944253,-1,0,nan
1.6600000000000001,25.38723598991055,-1,0,nan
1.68,25.263900999561884,-1,0,nan
1.7,26.544072999968193,-1,0,nan
1.72,25.447724998230115,-1,0,nan
1.74,26.702483999542892,-1,0,nan
1.76,25.83280799444765,-1,0,nan
1.78,25.30200699402485,-1,0,nan
1.8,26.457846994162537,-1,0,nan
1.82,25.507388010737486,-1,0,nan
1.84,27.232470994931646,-1,0,nan
1.86,26.689374004490674,-1,0,nan
1.8800000000000001,25.238219008315355,-1,0,nan
1.9000000000000001,25.989807007135823,-1,0,nan
1.92,25.322664994746447,-1,0,nan
1.94,29.332975012948737,-1,0,nan
1.96,25.61561499896925,-1,0,nan
1.98,27.95536399935372,-1,0,nan
2.0,25.558043009368703,-1,0,nan
2.02,26.86394000193104,-1,0,nan
2.04,25.379463011631742,-1,0,nan
2.06,25.63689999806229,-1,0,nan
2.08,26.60704900335986,-1,0,nan
2.1,25.461719997110777,-1,0,nan
2.12,25.811193001572974,-1,0,nan
2.14,26.145305993850343,-1,0,nan
2.16,25.48848900187295,-1,0,nan
2.18,27.186901003005914,-1,0,nan
2.2,25.729993998538703,-1,0,nan
2.22,27.585973002715036,-1,0,nan
2.24,25.67565900972113,-1,0,nan
2.2600000000000002,27.51820800767746,-1,0,nan
2.2800000000000002,25.331797005492263,-1,0,nan
2.3000000000000003,25.451501001953147,-1,0,nan
2.32,27.325033996021375,-1,0,nan
2.34,25.699902995256707,-1,0,nan
2.36,25.623330991948023,-1,0,nan
2.38,25.382018997333944,-1,0,nan
2.4,25.665094988653436,-1,0,nan
2.42,26.261996012181044,-1,0,nan
2.44,25.503704004222527,-1,0,nan
2.46,25.564797993865795,-1,0,nan
2.48,25.87834300356917,-1,0,nan
2.5,25.405360996956006,-1,0,nan
2.52,26.292804002878256,-1,0,nan
2.54,25.73008299805224,-1,0,nan
2.56,27.386300993384793,-1,0,nan
2.58,25.772356006200425,-1,0,nan
2.6,27.3699669924099,-1,0,nan
2.62,25.421031008590944,-1,0,nan
2.64,26.062878998345695,-1,0,nan
2.66,26.479844993446022,-1,0,nan
2.68,27.413932999479584,-1,0,nan
2.7,27.311805009958334,-1,0,nan
2.72,27.488362000440247,-1,0,nan
2.74,25.525652003125288,-1,0,nan
2.7600000000000002,25.66582299186848,-1,0,nan
2.7800000000000002,25.721338999574073,-1,0,nan
2.8000000000000003,25.33456801029388,-1,0,nan
2.82,25.61516800778918,-1,0,nan
2.84,26.52458500233479,-1,0,nan
2.86,25.515057001030073,-1,0,nan
2.88,27.179574011825025,-1,0,nan
2.9,25.935005003702827,-1,0,nan
2.92,25.36870700714644,-1,0,nan
2.94,27.00306600308977,-1,0,nan
2.96,25.292321006418206,-1,0,nan
2.98,27.862848990480416,-1,0,nan
3.0,25.564536001184024,-1,0,nan
3.02,25.922844986780547,-1,0,nan
3.04,24.88879900192842,-1,0,nan
3.06,25.226062003639527,-1,0,nan
3.08,27.43350699893199,-1,0,nan
3.1,25.340078995213844,-1,0,nan
3.12,30.062985999393277,-1,0,nan
3.14,27.476963005028665,-1,0,nan
3.16,27.096664009150118,-1,0,nan
3.18,28.09507100027986,-1,0,nan
3.2,26.842911000130698,-1,0,nan
3.22,25.31739200640004,-1,0,nan
3.24,27.44352599256672,-1,0,nan
3.2600000000000002,25.087444999371655,-1,0,nan
