kind,x,y,z
gate,0.5499075055122375,0.26097071170806885,0.6226171255111694
gate,1.1220539808273315,0.8952590227127075,1.2766246795654297
gate,-0.9415773153305054,-0.21055500209331512,0.7406211495399475
gate,0.0,-0.75,1.2000000476837158
obstacle,0.019121790304780006,0.8619509935379028,1.5824776887893677
obstacle,0.8786178827285767,0.23400598764419556,1.572126865386963
obstacle,-1.6039855480194092,-0.34922951459884644,1.5430980920791626
obstacle,-0.5786762237548828,-0.8946350812911987,1.5580170154571533
