kind,x,y,z
gate,0.4474695026874542,0.22978945076465607,0.7193617224693298
gate,1.1728544235229492,0.6522059440612793,1.2978901863098145
gate,-1.0,-0.25,0.699999988079071
gate,0.0,-0.75,1.2000000476837158
obstacle,0.06981024891138077,0.7917458415031433,1.5107183456420898
obstacle,1.0819947719573975,0.204697847366333,1.525187373161316
obstacle,-1.5,-0.25,1.5499999523162842
obstacle,-0.40946561098098755,-0.7706111669540405,1.5144636631011963
