t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,-1.443777084350586,0.7920648455619812,0.015131017193198204,0.0018178487662225962,-0.004515050910413265,-0.18558436632156372,nan,nan,nan,nan,nan
0.02,-1.4439454078674316,0.7920399308204651,0.009875833988189697,-0.0204167440533638,-0.003584826597943902,-0.34482431411743164,nan,nan,nan,nan,nan
0.04,-1.4444963932037354,0.7920262813568115,0.0017864234978333116,-0.03297410160303116,0.003031808650121093,-0.4734661877155304,nan,nan,nan,nan,nan
0.06,-1.4447132349014282,0.7920355200767517,-0.0010000000474974513,-0.0038594731595367193,-0.0038369796238839626,-0.010340018197894096,nan,nan,nan,nan,nan
0.08,-1.4447072744369507,0.7920204401016235,-0.0010000000474974513,-0.001937100780196488,-0.0004526176198851317,-0.00031136060715653,nan,nan,nan,nan,nan
0.1,-1.4446749687194824,0.792009174823761,-0.0009982603369280696,0.010818940587341785,0.0007235452649183571,-0.005931203253567219,nan,nan,nan,nan,nan
0.12,-1.4446171522140503,0.7919963002204895,-0.000989578664302826,0.003288073232397437,0.004881333559751511,0.005558174103498459,nan,nan,nan,nan,nan
0.14,-1.4443795680999756,0.7921503782272339,-0.0008686206419952214,0.03094703145325184,0.0077503034844994545,0.008454197086393833,nan,nan,nan,nan,nan
0.16,-1.4434067010879517,0.7921310067176819,-0.0007260331767611206,0.06678254157304764,-0.01894240453839302,0.0026438136119395494,nan,nan,nan,nan,nan
0.18,-1.4418134689331055,0.7916927933692932,-0.0005710500408895314,0.10003553330898285,-0.01856875605881214,0.013811754994094372,nan,nan,nan,nan,nan
0.2,-1.4393587112426758,0.7912247776985168,4.695778989116661e-05,0.1392126977443695,-0.03144815191626549,0.042068589478731155,nan,nan,nan,nan,nan
0.22,-1.4361281394958496,0.7905130386352539,0.0008955078083090484,0.19397489726543427,-0.041395727545022964,0.05455693230032921,nan,nan,nan,nan,nan
0.24,-1.4318747520446777,0.7895755767822266,0.002324261236935854,0.23433856666088104,-0.053194254636764526,0.08808287978172302,nan,nan,nan,nan,nan
0.26,-1.4265996217727661,0.7885311841964722,0.004134057089686394,0.29800134897232056,-0.054619576781988144,0.09748347103595734,nan,nan,nan,nan,nan
0.28,-1.420135259628296,0.7874089479446411,0.006330582778900862,0.35566362738609314,-0.06247798353433609,0.12437444180250168,nan,nan,nan,nan,nan
0.3,-1.4125638008117676,0.7860664129257202,0.009159536100924015,0.40187525749206543,-0.0742797702550888,0.16217714548110962,nan,nan,nan,nan,nan
0.32,-1.4040210247039795,0.7845632433891296,0.012510789558291435,0.4556046724319458,-0.07955770194530487,0.17747364938259125,nan,nan,nan,nan,nan
0.34,-1.3945354223251343,0.7829229831695557,0.016238080337643623,0.5007368326187134,-0.08612395077943802,0.20127242803573608,nan,nan,nan,nan,nan
0.36,-1.383828043937683,0.7810414433479309,0.020593848079442978,0.5737770795822144,-0.10529609024524689,0.2256118208169937,nan,nan,nan,nan,nan
0.38,-1.3718403577804565,0.7786699533462524,0.025358522310853004,0.63704514503479,-0.13409940898418427,0.25368577241897583,nan,nan,nan,nan,nan
0.4,-1.3584822416305542,0.7759489417076111,0.030684055760502815,0.7020818591117859,-0.1493820697069168,0.2776849865913391,nan,nan,nan,nan,nan
0.42,-1.3439425230026245,0.7729709148406982,0.03626865893602371,0.7598027586936951,-0.15314893424510956,0.28906384110450745,nan,nan,nan,nan,nan
0.44,-1.3282687664031982,0.769766628742218,0.04213699698448181,0.8133412599563599,-0.16336628794670105,0.3060078024864197,nan,nan,nan,nan,nan
0.46,-1.311491847038269,0.7665647268295288,0.048506785184144974,0.8786140084266663,-0.15659227967262268,0.33949995040893555,nan,nan,nan,nan,nan
0.48,-1.293404459953308,0.7633960247039795,0.055455807596445084,0.9373160600662231,-0.16758951544761658,0.3535730242729187,nan,nan,nan,nan,nan
0.5,-1.2742809057235718,0.7599799633026123,0.06267773360013962,0.9780122637748718,-0.16686633229255676,0.3722786605358124,nan,nan,nan,nan,nan
0.52,-1.2541275024414062,0.7565733194351196,0.07047570496797562,1.040498971939087,-0.17687095701694489,0.4085943102836609,nan,nan,nan,nan,nan
0.54,-1.2328729629516602,0.7528329491615295,0.07878180593252182,1.0958585739135742,-0.19690795242786407,0.42666804790496826,nan,nan,nan,nan,nan
0.56,-1.2103859186172485,0.7487024068832397,0.08742061257362366,1.1562976837158203,-0.21467792987823486,0.44245773553848267,nan,nan,nan,nan,nan
0.58,-1.1867862939834595,0.7442236542701721,0.09630092978477478,1.214704155921936,-0.22557073831558228,0.44900283217430115,nan,nan,nan,nan,nan
0.6,-1.161982774734497,0.7396577596664429,0.10543458163738251,1.2800846099853516,-0.2298859804868698,0.479870468378067,nan,nan,nan,nan,nan
0.62,-1.135725975036621,0.7348390817642212,0.11532456427812576,1.3470627069473267,-0.24072818458080292,0.5064194798469543,nan,nan,nan,nan,nan
0.64,-1.1081812381744385,0.7299684882164001,0.12549711763858795,1.4129749536514282,-0.2541545033454895,0.5125714540481567,nan,nan,nan,nan,nan
0.66,-1.0795172452926636,0.7247745394706726,0.13586896657943726,1.4575024843215942,-0.2675287127494812,0.5276318192481995,nan,nan,nan,nan,nan
0.68,-1.04990553855896,0.7193135023117065,0.14663971960544586,1.508880615234375,-0.2862415015697479,0.5513239502906799,nan,nan,nan,nan,nan
0.7,-1.0193922519683838,0.7135511040687561,0.15789973735809326,1.5516815185546875,-0.2964092195034027,0.5715839862823486,nan,nan,nan,nan,nan
0.72,-0.9880426526069641,0.7076401710510254,0.16949529945850372,1.591504693031311,-0.3011459708213806,0.5933876633644104,nan,nan,nan,nan,nan
0.74,-0.9557823538780212,0.7014976739883423,0.1814974993467331,1.6433978080749512,-0.3134717345237732,0.6085119247436523,nan,nan,nan,nan,nan
0.76,-0.9225323796272278,0.6952573657035828,0.19379004836082458,1.6828205585479736,-0.31880617141723633,0.6237382292747498,nan,nan,nan,nan,nan
0.78,-0.8885307908058167,0.6888988614082336,0.2064761519432068,1.7179371118545532,-0.32295316457748413,0.6461637616157532,nan,nan,nan,nan,nan
0.8,-0.8537647724151611,0.6823363900184631,0.2195809781551361,1.757804036140442,-0.3348863124847412,0.6644805073738098,nan,nan,nan,nan,nan
0.82,-0.8183140754699707,0.6753515601158142,0.23300136625766754,1.795944094657898,-0.358152836561203,0.6789727807044983,nan,nan,nan,nan,nan
0.84,-0.7822253108024597,0.6679600477218628,0.24672271311283112,1.8189009428024292,-0.37653931975364685,0.6859787702560425,nan,nan,nan,nan,nan
0.86,-0.7456474900245667,0.6603164076805115,0.26062092185020447,1.846683382987976,-0.3914121687412262,0.7013216018676758,nan,nan,nan,nan,nan
0.88,-0.7085287570953369,0.6524161696434021,0.2745882570743561,1.858812689781189,-0.39045166969299316,0.7074221968650818,nan,nan,nan,nan,nan
0.9,-0.6710308194160461,0.644439160823822,0.28865063190460205,1.8824032545089722,-0.40167468786239624,0.6983581185340881,nan,nan,nan,nan,nan
0.92,-0.633342444896698,0.6361330151557922,0.30262503027915955,1.8880645036697388,-0.42739400267601013,0.7055330872535706,nan,nan,nan,nan,nan
0.94,-0.5954982042312622,0.6274065375328064,0.3169021010398865,1.8973227739334106,-0.44250133633613586,0.7219849228858948,nan,nan,nan,nan,nan
0.96,-0.5572880506515503,0.6184164881706238,0.33138880133628845,1.9188196659088135,-0.46185803413391113,0.734870433807373,nan,nan,nan,nan,nan
0.98,-0.5188495516777039,0.6091046333312988,0.34615349769592285,1.923237919807434,-0.4670758843421936,0.7442644238471985,nan,nan,nan,nan,nan
1.0,-0.48029232025146484,0.5996675491333008,0.3609621226787567,1.9321551322937012,-0.4733729660511017,0.7433285117149353,nan,nan,nan,nan,nan
1.02,-0.4415019750595093,0.5901151895523071,0.37576231360435486,1.9364362955093384,-0.48017579317092896,0.7456277012825012,nan,nan,nan,nan,nan
1.04,-0.4027673602104187,0.580471932888031,0.39071664214134216,1.9429914951324463,-0.4827778935432434,0.7423604130744934,nan,nan,nan,nan,nan
1.06,-0.363898366689682,0.5705904960632324,0.4054989516735077,1.942826747894287,-0.49285292625427246,0.7355061173439026,nan,nan,nan,nan,nan
1.08,-0.32522305846214294,0.5605056881904602,0.42004039883613586,1.9345306158065796,-0.5193855166435242,0.717406153678894,nan,nan,nan,nan,nan
1.1,-0.2864379286766052,0.5499930381774902,0.4341966509819031,1.9304704666137695,-0.5415756702423096,0.6946844458580017,nan,nan,nan,nan,nan
1.12,-0.24785010516643524,0.5391345024108887,0.44786709547042847,1.9202682971954346,-0.5568278431892395,0.6668291091918945,nan,nan,nan,nan,nan
1.14,-0.20958369970321655,0.5278554558753967,0.4611619710922241,1.9114532470703125,-0.5761508941650391,0.6640152335166931,nan,nan,nan,nan,nan
1.16,-0.17125539481639862,0.5160019993782043,0.4743771553039551,1.9272230863571167,-0.6131272315979004,0.6534900665283203,nan,nan,nan,nan,nan
1.18,-0.13264919817447662,0.5035403370857239,0.48731398582458496,1.9307305812835693,-0.6346719264984131,0.6382991075515747,nan,nan,nan,nan,nan
1.2,-0.09384531527757645,0.49071386456489563,0.5001478791236877,1.9547520875930786,-0.655353307723999,0.6465035676956177,nan,nan,nan,nan,nan
1.22,-0.054901089519262314,0.477297306060791,0.512858510017395,1.9487411975860596,-0.6963220834732056,0.6226182579994202,nan,nan,nan,nan,nan
1.24,-0.015744419768452644,0.4630584120750427,0.5250294804573059,1.9693100452423096,-0.7323487997055054,0.6015245318412781,nan,nan,nan,nan,nan
1.26,0.02361629344522953,0.44805294275283813,0.536999523639679,1.9607698917388916,-0.7650995254516602,0.5891192555427551,nan,nan,nan,nan,nan
1.28,0.06277164816856384,0.43261510133743286,0.5486887097358704,1.9465827941894531,-0.7811340093612671,0.5749544501304626,nan,nan,nan,nan,nan
1.3,0.10180044174194336,0.41680267453193665,0.5603291392326355,1.9546840190887451,-0.8015409111976624,0.5982555747032166,nan,nan,nan,nan,nan
1.32,0.14072644710540771,0.4004400968551636,0.5724062919616699,1.9378329515457153,-0.8287014365196228,0.6056985855102539,nan,nan,nan,nan,nan
1.34,0.1793249100446701,0.3835715055465698,0.5847424864768982,1.9228793382644653,-0.8665743470191956,0.6321406364440918,nan,nan,nan,nan,nan
