t,solve_time_ms,sqp_iters,qp_status,cost
0.0,26.47486299974844,-1,0,nan
0.02,28.2187429984333,-1,0,nan
0.04,26.35937399463728,-1,0,nan
0.06,27.449136003269814,-1,0,nan
0.08,26.582395992591046,-1,0,nan
0.1,26.15669899387285,-1,0,nan
0.12,26.66927399695851,-1,0,nan
0.14,25.53192200139165,-1,0,nan
0.16,27.837407993501984,-1,0,nan
0.18,30.39486100897193,-1,0,nan
0.2,27.094638004200533,-1,0,nan
0.22,29.015695996349677,-1,0,nan
0.24,26.983919000485912,-1,0,nan
0.26,26.920406002318487,-1,0,nan
0.28,26.414824998937547,-1,0,nan
0.3,28.0681279982673,-1,0,nan
0.32,27.074983998318203,-1,0,nan
0.34,28.648494990193285,-1,0,nan
0.36,26.38429201033432,-1,0,nan
0.38,27.739465003833175,-1,0,nan
0.4,27.343490000930615,-1,0,nan
0.42,27.475871989736333,-1,0,nan
0.44,26.580364006804302,-1,0,nan
0.46,28.25092700368259,-1,0,nan
0.48,26.16584999486804,-1,0,nan
0.5,28.462260001106188,-1,0,nan
0.52,26.80300000065472,-1,0,nan
0.54,26.390585000626743,-1,0,nan
0.56,27.047763011069037,-1,0,nan
0.58,26.445315990713425,-1,0,nan
0.6,27.23765600239858,-1,0,nan
0.62,26.436645988724194,-1,0,nan
0.64,25.99723299499601,-1,0,nan
0.66,26.714167004683986,-1,0,nan
0.68,26.17654000641778,-1,0,nan
0.7000000000000001,26.647785998648033,-1,0,nan
0.72,25.625235997722484,-1,0,nan
0.74,27.70639199297875,-1,0,nan
0.76,26.892112000496127,-1,0,nan
0.78,26.665333003620617,-1,0,nan
0.8,26.807792004547082,-1,0,nan
0.8200000000000001,27.51728599832859,-1,0,nan
0.84,26.414508000016212,-1,0,nan
0.86,27.837087007355876,-1,0,nan
0.88,26.458760010427795,-1,0,nan
0.9,26.274784991983324,-1,0,nan
0.92,26.172788988333195,-1,0,nan
0.9400000000000001,26.71566599747166,-1,0,nan
0.96,26.276527001755312,-1,0,nan
0.98,26.8320710019907,-1,0,nan
1.0,28.150803002063185,-1,0,nan
1.02,26.265471999067813,-1,0,nan
1.04,28.139896006905474,-1,0,nan
1.06,26.794983001309447,-1,0,nan
1.08,26.673107990063727,-1,0,nan
1.1,26.71870798803866,-1,0,nan
1.12,27.93732800637372,-1,0,nan
1.1400000000000001,26.17283099971246,-1,0,nan
1.16,25.88043898867909,-1,0,nan
1.18,27.909298994927667,-1,0,nan
1.2,26.308400003472343,-1,0,nan
1.22,25.770576001377776,-1,0,nan
1.24,26.644147001206875,-1,0,nan
1.26,26.03183100291062,-1,0,nan
1.28,26.098461006768048,-1,0,nan
1.3,26.200709995464422,-1,0,nan
1.32,25.927520007826388,-1,0,nan
1.34,26.055194000946358,-1,0,nan
1.36,26.522373998886906,-1,0,nan
1.3800000000000001,26.64347599784378,-1,0,nan
1.4000000000000001,27.69553400867153,-1,0,nan
1.42,26.50892999372445,-1,0,nan
1.44,28.03926100023091,-1,0,nan
1.46,26.347712002461776,-1,0,nan
1.48,26.623308993293904,-1,0,nan
1.5,26.221400999929756,-1,0,nan
1.52,25.97001299727708,-1,0,nan
1.54,26.34387199941557,-1,0,nan
1.56,25.963067993870936,-1,0,nan
1.58,26.239282000460662,-1,0,nan
1.6,25.969835012801923,-1,0,nan
1.62,27.884776995051652,-1,0,nan
1.6400000000000001,26.195450001978315,-1,0,nan
1.6600000000000001,27.636672006337903,-1,0,nan
1.68,26.78990400454495,-1,0,nan
1.7,30.14756900665816,-1,0,nan
1.72,27.537377987755463,-1,0,nan
1.74,28.241213993169367,-1,0,nan
1.76,27.415095988544635,-1,0,nan
1.78,26.57661800913047,-1,0,nan
1.8,29.289878002600744,-1,0,nan
1.82,26.56602399656549,-1,0,nan
1.84,26.360563992056996,-1,0,nan
1.86,26.47661000082735,-1,0,nan
1.8800000000000001,26.231045005260967,-1,0,nan
1.9000000000000001,27.601654990576208,-1,0,nan
1.92,26.16862699505873,-1,0,nan
1.94,27.969383998424746,-1,0,nan
1.96,26.358280010754243,-1,0,nan
1.98,27.035231003537774,-1,0,nan
2.0,26.703960000304505,-1,0,nan
2.02,25.733048998517916,-1,0,nan
2.04,26.177995998295955,-1,0,nan
2.06,26.18010199512355,-1,0,nan
2.08,27.599194989306852,-1,0,nan
2.1,26.56637800100725,-1,0,nan
2.12,25.700301994220354,-1,0,nan
2.14,26.56840899726376,-1,0,nan
2.16,25.75026599515695,-1,0,nan
2.18,26.126109005417675,-1,0,nan
2.2,26.29527800309006,-1,0,nan
2.22,27.30758101097308,-1,0,nan
2.24,26.00927499588579,-1,0,nan
2.2600000000000002,26.30277699790895,-1,0,nan
2.2800000000000002,26.454058999661356,-1,0,nan
2.3000000000000003,25.75751900440082,-1,0,nan
2.32,27.52932299335953,-1,0,nan
2.34,26.002504004281946,-1,0,nan
2.36,26.500352993025444,-1,0,nan
2.38,26.070869993418455,-1,0,nan
2.4,25.872155994875357,-1,0,nan
2.42,25.849914003629237,-1,0,nan
2.44,27.354231002391316,-1,0,nan
2.46,26.306971005396917,-1,0,nan
2.48,26.021244004368782,-1,0,nan
2.5,25.956624987884425,-1,0,nan
2.52,25.908459996571764,-1,0,nan
2.54,27.011179001419805,-1,0,nan
2.56,27.5546959892381,-1,0,nan
2.58,28.551751995109953,-1,0,nan
2.6,25.81234301032964,-1,0,nan
2.62,27.8015259973472,-1,0,nan
2.64,26.2456460040994,-1,0,nan
2.66,25.688506008009426,-1,0,nan
2.68,25.924843997927383,-1,0,nan
2.7,26.744806003989652,-1,0,nan
2.72,26.696483997511677,-1,0,nan
2.74,25.955951001378708,-1,0,nan
2.7600000000000002,28.018133001751266,-1,0,nan
2.7800000000000002,25.735672999871895,-1,0,nan
2.8000000000000003,27.86705200560391,-1,0,nan
2.82,25.198586998158135,-1,0,nan
2.84,26.329934000386856,-1,0,nan
2.86,27.58025199000258,-1,0,nan
2.88,26.574678005999885,-1,0,nan
2.9,27.75137200660538,-1,0,nan
2.92,26.23580300132744,-1,0,nan
