kind,x,y,z
gate,0.43013253808021545,0.27571940422058105,0.6690899729728699
gate,0.918275773525238,0.837766170501709,1.196222186088562
gate,-1.0467746257781982,-0.3094232380390167,0.6393385529518127
gate,0.13330014050006866,-0.8444966077804565,1.1045761108398438
obstacle,-0.1403416246175766,0.7261976003646851,1.566521406173706
obstacle,0.9067237377166748,0.39542293548583984,1.5870674848556519
obstacle,-1.5845061540603638,-0.22594740986824036,1.5591943264007568
obstacle,-0.38096675276756287,-0.7642216682434082,1.5615335702896118
