t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,2.4073415974929505e-06,-0.0016084076259060371,nan,0.16526145032810607,nan
0.02,0.0016457166080238895,-0.006544147658492335,nan,0.32196275922671597,nan
0.04,0.0067755504505725315,-0.014561617055002078,nan,0.4463887490868543,nan
0.06,0.014798282063853854,-0.024784420635316086,nan,0.5154477414479226,nan
0.08,0.024863722494919166,-0.036156257450975116,nan,0.5596431689275454,nan
0.1,0.025773275487087615,-0.04776280744464952,nan,0.6202524954439783,nan
0.12,0.025260056778790688,-0.05975747776052089,nan,0.6204524954442218,nan
0.14,0.02472770143397504,-0.07159021827432359,nan,0.6206524954442378,nan
0.16,0.0242077496353996,-0.0832545615738732,nan,0.6208524954442515,nan
0.18,0.023812075870769105,-0.09464330654858558,nan,0.6210524954442618,nan
0.2,0.023423477879542878,-0.10499637523599659,nan,0.6212524954442789,nan
0.22,0.02332740662877171,-0.11380107939294067,nan,0.6214524954443107,nan
0.24,0.023704006888725215,-0.12057614378488846,nan,0.6216524954443987,nan
0.26,0.024980073748478267,-0.12545701687803532,nan,0.6218524954451837,nan
0.28,0.027456957540821926,-0.1283700554705415,nan,0.637115635327084,nan
0.3,0.030937867848134914,-0.12971794134435496,nan,0.6723628584110839,nan
0.32,0.03515752203937851,-0.1295727258595286,nan,0.7335995949725619,nan
0.34,0.039965839387247376,-0.12865520374256068,nan,0.8054253431929694,nan
0.36,0.04536085749627402,-0.12733109100020534,nan,0.8882833740138444,nan
0.38,0.0510908669110312,-0.1255080452683415,nan,0.9793552130840834,nan
0.4,0.05699732487244393,-0.12317087298812561,nan,1.079983036027827,nan
0.42,0.06294491021810845,-0.12045961706223222,nan,1.1828650619575483,nan
0.44,0.06868796754047311,-0.11762550483069417,nan,1.2824374233613292,nan
0.46,0.07408829624677862,-0.1148673999949528,nan,1.3740690563143767,nan
0.48,0.07908003259976669,-0.11226374234744498,nan,1.451709009204718,nan
0.5,0.08328611963655769,-0.10964926010209639,nan,1.5192457750719053,nan
0.52,0.08660130238894241,-0.10688398680528545,nan,1.5823347948535256,nan
0.54,0.08905957819739403,-0.10411088526116502,nan,1.6345776265208551,nan
0.56,0.0904163849857986,-0.100688463168548,nan,1.6501120086095948,nan
0.58,0.09056598693432376,-0.09642270765123376,nan,1.6503122331658215,nan
0.6,0.08980926155829526,-0.09209173075335776,nan,1.6771007596053311,nan
0.62,0.08818995239935602,-0.08787552859579748,nan,1.692082210423626,nan
0.64,0.08579618199225013,-0.083854161043093,nan,1.705084096101208,nan
0.66,0.08294066062236015,-0.08004385016648767,nan,1.718836670258063,nan
0.68,0.07958999029800524,-0.07633589808077733,nan,1.7287576242717948,nan
0.7000000000000001,0.07599376465971823,-0.07266743460890404,nan,1.731125121822549,nan
0.72,0.07198355021208498,-0.0689353817045043,nan,1.7337340821820073,nan
0.74,0.06798878690097263,-0.06520404577894992,nan,1.7351331895212774,nan
0.76,0.06429641922780481,-0.061715732690233505,nan,1.7376718856118274,nan
0.78,0.06093422176083797,-0.058381410956461016,nan,1.7378718856118287,nan
0.8,0.05796628442906472,-0.05513146930141139,nan,1.7380718856118293,nan
0.8200000000000001,0.055453547622925634,-0.051797167143348324,nan,1.7382718856118295,nan
0.84,0.053534199319900354,-0.04844337850635666,nan,1.73847188561183,nan
