t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,-0.08582668751478195,0.0279756598174572,-0.00044499649084173143,-0.002454787027090788,-0.0060632661916315556,-0.2036234587430954,nan,nan,nan,nan,nan
0.02,-0.08581898361444473,0.027939600870013237,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.04,-0.08581379801034927,0.027942948043346405,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.06,-0.08581547439098358,0.027932103723287582,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.08,-0.08581559360027313,0.027905447408556938,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.1,-0.08579368889331818,0.027906985953450203,-0.0010000000474974513,0.0,0.0,0.0,nan,nan,nan,nan,nan
0.12,-0.08573966473340988,0.027945687994360924,-0.0009874979732558131,0.011132215149700642,0.006850372534245253,-0.0020896231289952993,nan,nan,nan,nan,nan
0.14,-0.08562552183866501,0.028073502704501152,-0.0009662929805926979,0.011342181824147701,0.014603475108742714,0.007356430869549513,nan,nan,nan,nan,nan
0.16,-0.0852903500199318,0.028762470930814743,-0.0008039328386075795,0.024805597960948944,0.06115764006972313,0.011602689512073994,nan,nan,nan,nan,nan
0.18,-0.08455575257539749,0.03023698180913925,-0.0005439730593934655,0.045835793018341064,0.09419633448123932,0.010075746104121208,nan,nan,nan,nan,nan
0.2,-0.0833115205168724,0.032544657588005066,-3.982493944931775e-05,0.08317958563566208,0.14090315997600555,0.04156564548611641,nan,nan,nan,nan,nan
0.22,-0.08135909587144852,0.03589359670877457,0.0010726078180596232,0.11806561797857285,0.1975153237581253,0.060199178755283356,nan,nan,nan,nan,nan
0.24,-0.07877504825592041,0.0401107519865036,0.0025020907633006573,0.14724355936050415,0.2359476387500763,0.0906272903084755,nan,nan,nan,nan,nan
0.26,-0.07549336552619934,0.04528190195560455,0.004588080570101738,0.18557941913604736,0.283728688955307,0.11939549446105957,nan,nan,nan,nan,nan
0.28,-0.07154122740030289,0.05137411132454872,0.007315285969525576,0.21233895421028137,0.3295691907405853,0.153514102101326,nan,nan,nan,nan,nan
0.3,-0.06690669804811478,0.05838107690215111,0.010625612922012806,0.25807657837867737,0.38305753469467163,0.17999367415905,nan,nan,nan,nan,nan
0.32,-0.06152088940143585,0.06635957211256027,0.014352167025208473,0.295929878950119,0.41295406222343445,0.19050569832324982,nan,nan,nan,nan,nan
0.34,-0.055235978215932846,0.07507526129484177,0.01845252886414528,0.33996686339378357,0.4540804624557495,0.2248171716928482,nan,nan,nan,nan,nan
0.36,-0.04804570600390434,0.08463937789201736,0.023225778713822365,0.3769787847995758,0.49956879019737244,0.2566356658935547,nan,nan,nan,nan,nan
0.38,-0.04005620628595352,0.09510720521211624,0.028521353378891945,0.418215274810791,0.550939679145813,0.27365028858184814,nan,nan,nan,nan,nan
0.4,-0.0312916561961174,0.10659843683242798,0.034237779676914215,0.46172448992729187,0.5952541828155518,0.29938259720802307,nan,nan,nan,nan,nan
0.42,-0.021566960960626602,0.11899878084659576,0.04041111096739769,0.5015031695365906,0.6431258916854858,0.3180420398712158,nan,nan,nan,nan,nan
0.44,-0.01124859694391489,0.1321466565132141,0.047050487250089645,0.5280442237854004,0.6697695255279541,0.34561917185783386,nan,nan,nan,nan,nan
0.46,-0.0003786546003539115,0.14578256011009216,0.05408765748143196,0.5569849014282227,0.687859833240509,0.36059898138046265,nan,nan,nan,nan,nan
0.48,0.011215503327548504,0.15970857441425323,0.061588190495967865,0.6055214405059814,0.7079338431358337,0.3889017701148987,nan,nan,nan,nan,nan
0.5,0.023555947467684746,0.17404650151729584,0.06949934363365173,0.6261992454528809,0.7193585634231567,0.4046911895275116,nan,nan,nan,nan,nan
0.52,0.03626789152622223,0.18851251900196075,0.07781479507684708,0.6526433229446411,0.7312135100364685,0.4290893077850342,nan,nan,nan,nan,nan
0.54,0.04955068975687027,0.20333807170391083,0.08638466894626617,0.6755796670913696,0.7615806460380554,0.4266953766345978,nan,nan,nan,nan,nan
0.56,0.0631539598107338,0.2186509221792221,0.094821996986866,0.6734579801559448,0.7731179594993591,0.42194312810897827,nan,nan,nan,nan,nan
0.58,0.07661493122577667,0.23406381905078888,0.10320302098989487,0.6790640354156494,0.7643444538116455,0.41766270995140076,nan,nan,nan,nan,nan
0.6,0.09013887494802475,0.24921120703220367,0.11184018850326538,0.6855576634407043,0.749997079372406,0.4389306902885437,nan,nan,nan,nan,nan
0.62,0.10404737293720245,0.2642776370048523,0.12067002058029175,0.7040324211120605,0.7532784938812256,0.4454938769340515,nan,nan,nan,nan,nan
0.64,0.11825849860906601,0.2794165015220642,0.1295263171195984,0.7071977257728577,0.7585984468460083,0.44202250242233276,nan,nan,nan,nan,nan
0.66,0.13227097690105438,0.2944159507751465,0.13835003972053528,0.6842722296714783,0.7293528318405151,0.4336562156677246,nan,nan,nan,nan,nan
0.68,0.14594513177871704,0.3089412450790405,0.14689983427524567,0.6787089109420776,0.7231529355049133,0.4224604666233063,nan,nan,nan,nan,nan
0.7,0.15952478349208832,0.32328033447265625,0.1552160382270813,0.6766480207443237,0.7191879153251648,0.4043753445148468,nan,nan,nan,nan,nan
0.72,0.17317356169223785,0.3375323414802551,0.16325882077217102,0.6828081607818604,0.6941295862197876,0.3997780680656433,nan,nan,nan,nan,nan
0.74,0.18668194115161896,0.351192444562912,0.1712806671857834,0.6703051328659058,0.6657660603523254,0.40367186069488525,nan,nan,nan,nan,nan
0.76,0.20018278062343597,0.364094614982605,0.17930535972118378,0.6846597790718079,0.6180254220962524,0.3969055116176605,nan,nan,nan,nan,nan
0.78,0.2139366716146469,0.3761175572872162,0.1871999204158783,0.6968377232551575,0.5795580744743347,0.38783398270606995,nan,nan,nan,nan,nan
0.8,0.2280217856168747,0.3874155879020691,0.19484463334083557,0.7101903557777405,0.543907105922699,0.3781626224517822,nan,nan,nan,nan,nan
0.82,0.24238260090351105,0.39787954092025757,0.20225054025650024,0.7258530259132385,0.5056316256523132,0.36935555934906006,nan,nan,nan,nan,nan
0.84,0.2569161057472229,0.4079999625682831,0.2096603810787201,0.734461784362793,0.5042145252227783,0.37281349301338196,nan,nan,nan,nan,nan
0.86,0.2717699706554413,0.4177990257740021,0.2172032594680786,0.7581436038017273,0.47807377576828003,0.38107699155807495,nan,nan,nan,nan,nan
