t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,1.9633433694592862e-06,-0.0014677082750851594,nan,0.15057136689617734,nan
0.02,0.0019267233611002244,-0.004431943666800314,nan,0.1507713668961803,nan
0.04,0.007742029748982796,-0.007783779323057429,nan,0.15097136689618468,nan
0.06,0.01663993821710154,-0.011407888933073972,nan,0.15117136689619157,nan
0.08,0.027709018445954036,-0.01534793733608775,nan,0.15137136689620453,nan
0.1,0.02947047942672959,-0.01851469789472345,nan,0.15157136689637987,nan
0.12,0.029414455992321235,-0.021530526365384117,nan,0.15177136689640702,nan
0.14,0.02935479683577791,-0.024481449150971914,nan,0.151971366896435,nan
0.16,0.029247202976013985,-0.026997021444157963,nan,0.15217136689647473,nan
0.18,0.028937630167880406,-0.02844522369207009,nan,0.15656009494361964,nan
0.2,0.028274636864836618,-0.02862107098258751,nan,0.19589781121073144,nan
0.22,0.027130807106414245,-0.028315173311154695,nan,0.2789554707819279,nan
0.24,0.025744343642958183,-0.028113288425652812,nan,0.385724308095349,nan
0.26,0.023822794408242812,-0.028300277011108887,nan,0.5142802783327993,nan
0.28,0.02209034701470544,-0.028989538615829046,nan,0.650344424489324,nan
0.3,0.021318831191622194,-0.03030441441603629,nan,0.790833302689328,nan
0.32,0.022227818228185706,-0.03187572863808806,nan,0.9366083522561496,nan
0.34,0.025049362124270665,-0.03353971599589057,nan,1.088728198071382,nan
0.36,0.02979837914250579,-0.03541644035703449,nan,1.229405256667845,nan
0.38,0.03588624865399418,-0.03736435676737389,nan,1.3637679882973028,nan
0.4,0.04247578417761713,-0.03890819606868566,nan,1.485532140560333,nan
0.42,0.048971412424151484,-0.040209640052615625,nan,1.6016856226653506,nan
0.44,0.0555395944977504,-0.04128058497625458,nan,1.709647777908355,nan
0.46,0.061782504037234204,-0.04193612750725616,nan,1.8040293137783399,nan
0.48,0.06741807994043736,-0.04255537682706967,nan,1.879687298910764,nan
0.5,0.07225620223505144,-0.04300789717380784,nan,1.9487105749861118,nan
0.52,0.07611023465938467,-0.043437593069503976,nan,2.004901320965697,nan
0.54,0.07891233560003677,-0.043553309754586156,nan,2.0115370938050434,nan
0.56,0.08065479006226671,-0.043204329550853876,nan,2.02515979920507,nan
0.58,0.08074379950938787,-0.042159804231376885,nan,2.0264549261489275,nan
0.6,0.07945074377718324,-0.04067166065094336,nan,2.026657184740288,nan
0.62,0.07726934732655207,-0.03887737652851327,nan,2.026857184740289,nan
0.64,0.07439634752277378,-0.036936375514637944,nan,2.02705718474029,nan
0.66,0.0712499268601748,-0.03493011466991767,nan,2.0272571847402903,nan
0.68,0.06756051098440491,-0.03303361714258027,nan,2.0274571847402907,nan
0.7000000000000001,0.06352615739185229,-0.031265792750337,nan,2.027657184740291,nan
0.72,0.059216663385998417,-0.029544789112463082,nan,2.0278571847402915,nan
0.74,0.05456860323624121,-0.02804014612444257,nan,2.028057184740292,nan
0.76,0.04980251331575581,-0.02679588795659498,nan,2.028257184740293,nan
0.78,0.04519723059940198,-0.02546909196350177,nan,2.0285028307582085,nan
0.8,0.040832203936335784,-0.02459643357259716,nan,2.059141300282938,nan
0.8200000000000001,0.03652746274976135,-0.02410160902168207,nan,2.066298434481717,nan
0.84,0.03258439957370298,-0.023730629482565553,nan,2.066498434481763,nan
0.86,0.02943232699999396,-0.023448104322896846,nan,2.0666984344817636,nan
0.88,0.027056136665213292,-0.023279904640275365,nan,2.066898434481764,nan
0.9,0.02564425323709922,-0.023544353999029495,nan,2.087065602559628,nan
0.92,0.025523401995344135,-0.024122794030537548,nan,2.0872656025596283,nan
0.9400000000000001,0.026019346392895302,-0.0246765586632812,nan,2.0874656025596283,nan
0.96,0.02696304197767797,-0.02511829960318376,nan,2.0876656025596287,nan
0.98,0.028079422727513,-0.025561871343407375,nan,2.087865602559629,nan
1.0,0.029248860997479212,-0.02590984980782024,nan,2.0880656025596296,nan
