t,solve_time_ms,sqp_iters,qp_status,cost
0.0,26.53786000155378,-1,0,nan
0.02,27.064827998401597,-1,0,nan
0.04,27.37784200871829,-1,0,nan
0.06,27.897981999558397,-1,0,nan
0.08,26.841917002457194,-1,0,nan
0.1,26.27155500522349,-1,0,nan
0.12,27.11432200158015,-1,0,nan
0.14,26.528285001404583,-1,0,nan
0.16,29.69041100004688,-1,0,nan
0.18,28.429122001398355,-1,0,nan
0.2,26.136429005418904,-1,0,nan
0.22,25.93632700154558,-1,0,nan
0.24,26.340962009271607,-1,0,nan
0.26,26.65912800875958,-1,0,nan
0.28,26.580370002193376,-1,0,nan
0.3,25.880528992274776,-1,0,nan
0.32,26.511253003263846,-1,0,nan
0.34,27.980949002085254,-1,0,nan
0.36,25.84736599237658,-1,0,nan
0.38,28.66291400277987,-1,0,nan
0.4,26.584465013002045,-1,0,nan
0.42,28.036803007125854,-1,0,nan
0.44,26.565481995930895,-1,0,nan
0.46,28.568558002007194,-1,0,nan
0.48,26.94549500301946,-1,0,nan
0.5,27.638065002975054,-1,0,nan
0.52,26.65223999065347,-1,0,nan
0.54,26.942672993754968,-1,0,nan
0.56,26.74069700879045,-1,0,nan
0.58,26.358445989899337,-1,0,nan
0.6,26.808759997948073,-1,0,nan
0.62,28.36788799322676,-1,0,nan
0.64,27.526840000064112,-1,0,nan
0.66,26.84431899979245,-1,0,nan
0.68,28.02641199377831,-1,0,nan
0.7000000000000001,27.343175999703817,-1,0,nan
0.72,27.010947989765555,-1,0,nan
0.74,25.679107988253236,-1,0,nan
0.76,27.782286997535266,-1,0,nan
0.78,26.310089000617154,-1,0,nan
0.8,27.842908995808102,-1,0,nan
0.8200000000000001,27.075709993368946,-1,0,nan
0.84,26.17407200159505,-1,0,nan
0.86,27.00409801036585,-1,0,nan
0.88,26.581430007354356,-1,0,nan
0.9,27.177758995094337,-1,0,nan
0.92,27.94029499636963,-1,0,nan
0.9400000000000001,27.147112996317446,-1,0,nan
0.96,28.200216009281576,-1,0,nan
0.98,27.187273997697048,-1,0,nan
1.0,29.035938991000876,-1,0,nan
1.02,26.33980000973679,-1,0,nan
1.04,25.996527998358943,-1,0,nan
1.06,26.601644000038505,-1,0,nan
1.08,28.71722899726592,-1,0,nan
1.1,28.905686995130964,-1,0,nan
1.12,31.212659989250824,-1,0,nan
1.1400000000000001,28.434637002646923,-1,0,nan
1.16,27.977570993243717,-1,0,nan
1.18,27.984005006146617,-1,0,nan
1.2,26.048375002574176,-1,0,nan
1.22,27.658573002554476,-1,0,nan
1.24,26.447323005413637,-1,0,nan
1.26,26.31073200609535,-1,0,nan
1.28,28.26024900423363,-1,0,nan
1.3,26.31268800178077,-1,0,nan
1.32,27.488773004733957,-1,0,nan
1.34,26.94965798582416,-1,0,nan
1.36,28.15296800690703,-1,0,nan
1.3800000000000001,26.33299501030706,-1,0,nan
1.4000000000000001,28.271458999370225,-1,0,nan
1.42,25.981156999478117,-1,0,nan
1.44,27.408286012359895,-1,0,nan
1.46,26.244451000820845,-1,0,nan
1.48,26.382998999906704,-1,0,nan
1.5,26.236184989102185,-1,0,nan
1.52,26.25042200088501,-1,0,nan
1.54,27.523393000592478,-1,0,nan
1.56,25.858812005026266,-1,0,nan
1.58,27.67232499900274,-1,0,nan
1.6,26.60583700344432,-1,0,nan
1.62,27.20020200649742,-1,0,nan
1.6400000000000001,26.239346989314072,-1,0,nan
1.6600000000000001,26.680580995162018,-1,0,nan
1.68,26.513636010349728,-1,0,nan
1.7,26.189017997239716,-1,0,nan
1.72,26.34994700201787,-1,0,nan
1.74,28.250784991541877,-1,0,nan
1.76,30.054343995288946,-1,0,nan
1.78,28.897676995256916,-1,0,nan
1.8,26.095663008163683,-1,0,nan
1.82,28.221797998412512,-1,0,nan
1.84,26.40189199883025,-1,0,nan
1.86,28.33356701012235,-1,0,nan
1.8800000000000001,25.900854991050437,-1,0,nan
1.9000000000000001,27.208411003812216,-1,0,nan
1.92,26.966664008796215,-1,0,nan
1.94,26.75213800102938,-1,0,nan
1.96,26.759519998449832,-1,0,nan
1.98,28.204055997775868,-1,0,nan
2.0,26.57646698935423,-1,0,nan
2.02,26.740805988083594,-1,0,nan
2.04,26.874190007220022,-1,0,nan
2.06,27.269966012681834,-1,0,nan
2.08,26.939652001601644,-1,0,nan
2.1,26.360566000221297,-1,0,nan
2.12,26.574439005344175,-1,0,nan
2.14,26.399590002256446,-1,0,nan
2.16,27.854864005348645,-1,0,nan
2.18,25.956394005334005,-1,0,nan
2.2,26.02963399840519,-1,0,nan
2.22,27.311104000546038,-1,0,nan
2.24,27.275739994365722,-1,0,nan
2.2600000000000002,27.72469600313343,-1,0,nan
2.2800000000000002,26.431086007505655,-1,0,nan
2.3000000000000003,27.110146009363234,-1,0,nan
2.32,27.89979199587833,-1,0,nan
2.34,26.850982001633383,-1,0,nan
2.36,27.608162999968044,-1,0,nan
2.38,26.51567199791316,-1,0,nan
2.4,27.83379600441549,-1,0,nan
2.42,26.440630012075417,-1,0,nan
2.44,27.88691500609275,-1,0,nan
2.46,26.210235999315046,-1,0,nan
2.48,26.325173006625846,-1,0,nan
2.5,26.56216500326991,-1,0,nan
2.52,26.687195000704378,-1,0,nan
2.54,27.138696998008527,-1,0,nan
2.56,26.7792070080759,-1,0,nan
2.58,26.483102003112435,-1,0,nan
2.6,26.928059000056237,-1,0,nan
2.62,27.94934099074453,-1,0,nan
2.64,26.744036993477494,-1,0,nan
2.66,26.172469995799474,-1,0,nan
2.68,25.99445599480532,-1,0,nan
2.7,26.473657009773888,-1,0,nan
2.72,26.296030002413318,-1,0,nan
2.74,27.0629500009818,-1,0,nan
2.7600000000000002,26.375351997558028,-1,0,nan
2.7800000000000002,26.145226001972333,-1,0,nan
2.8000000000000003,27.05401901039295,-1,0,nan
2.82,26.371291998657398,-1,0,nan
2.84,28.452907004975714,-1,0,nan
2.86,26.693034000345506,-1,0,nan
2.88,26.380009003332816,-1,0,nan
2.9,26.291168003808707,-1,0,nan
2.92,27.445751999039203,-1,0,nan
2.94,26.660147006623447,-1,0,nan
2.96,26.00153599632904,-1,0,nan
2.98,26.028749998658895,-1,0,nan
3.0,26.130241007194854,-1,0,nan
3.02,26.746833987999707,-1,0,nan
3.04,26.602635989547707,-1,0,nan
3.06,27.948451999691315,-1,0,nan
3.08,26.951535997795872,-1,0,nan
3.1,28.067349005141295,-1,0,nan
3.12,26.252384996041656,-1,0,nan
3.14,26.711228987551294,-1,0,nan
3.16,26.575793002848513,-1,0,nan
3.18,28.027847001794726,-1,0,nan
3.2,26.260590995661914,-1,0,nan
3.22,30.29446300934069,-1,0,nan
3.24,26.429746998474002,-1,0,nan
