t,solve_time_ms,sqp_iters,qp_status,cost
0.0,24.349762010388076,-1,0,nan
0.02,33.612145998631604,-1,0,nan
0.04,31.242053999449126,-1,0,nan
0.06,33.92986799008213,-1,0,nan
0.08,33.35753300052602,-1,0,nan
0.1,33.38403800444212,-1,0,nan
0.12,32.46535699872766,-1,0,nan
0.14,35.1822689990513,-1,0,nan
0.16,33.7276789941825,-1,0,nan
0.18,33.886167002492584,-1,0,nan
0.2,33.634528997936286,-1,0,nan
0.22,32.33074898889754,-1,0,nan
0.24,33.032716004527174,-1,0,nan
0.26,29.144111991627142,-1,0,nan
0.28,25.680389007902704,-1,0,nan
0.3,26.8506510037696,-1,0,nan
0.32,25.078730992390774,-1,0,nan
0.34,26.073820001329295,-1,0,nan
0.36,25.19051199487876,-1,0,nan
0.38,25.03468099166639,-1,0,nan
0.4,25.897972998791374,-1,0,nan
0.42,26.6283469973132,-1,0,nan
0.44,27.042172994697466,-1,0,nan
0.46,25.822615993092768,-1,0,nan
0.48,27.79587400436867,-1,0,nan
0.5,29.049998003756627,-1,0,nan
0.52,29.16174801066518,-1,0,nan
0.54,27.000538000720553,-1,0,nan
0.56,26.38135600136593,-1,0,nan
0.58,27.57326800201554,-1,0,nan
0.6,27.877133994479664,-1,0,nan
0.62,28.62083500076551,-1,0,nan
0.64,26.660124989575706,-1,0,nan
0.66,26.624183999956585,-1,0,nan
0.68,25.96647699829191,-1,0,nan
0.7000000000000001,26.653434993932024,-1,0,nan
0.72,28.28631000011228,-1,0,nan
0.74,25.51108700572513,-1,0,nan
0.76,24.98644799925387,-1,0,nan
0.78,25.490565996733494,-1,0,nan
0.8,26.27451800799463,-1,0,nan
0.8200000000000001,25.758193994988687,-1,0,nan
0.84,27.135308992001228,-1,0,nan
0.86,26.40295500168577,-1,0,nan
0.88,25.677712008473463,-1,0,nan
0.9,25.855524989310652,-1,0,nan
0.92,25.382563995663077,-1,0,nan
0.9400000000000001,25.315655002486892,-1,0,nan
0.96,26.197719998890534,-1,0,nan
0.98,25.34171799197793,-1,0,nan
1.0,27.454180002678186,-1,0,nan
1.02,26.33720199810341,-1,0,nan
1.04,26.498071994865313,-1,0,nan
1.06,25.09337400260847,-1,0,nan
1.08,25.601795001421124,-1,0,nan
1.1,27.033592006773688,-1,0,nan
1.12,25.78700298909098,-1,0,nan
1.1400000000000001,26.26776300894562,-1,0,nan
1.16,25.675457989564165,-1,0,nan
1.18,25.593111000489444,-1,0,nan
1.2,25.248304998967797,-1,0,nan
1.22,28.543499007355422,-1,0,nan
1.24,29.562178009655327,-1,0,nan
1.26,26.7588029964827,-1,0,nan
1.28,28.145361007773317,-1,0,nan
1.3,27.271464001387358,-1,0,nan
1.32,29.23377600382082,-1,0,nan
1.34,28.711628998280503,-1,0,nan
1.36,27.55788499780465,-1,0,nan
1.3800000000000001,27.976102006505243,-1,0,nan
1.4000000000000001,33.41074199124705,-1,0,nan
1.42,25.775838003028184,-1,0,nan
1.44,25.11060200049542,-1,0,nan
1.46,25.71984399401117,-1,0,nan
1.48,25.108046000241302,-1,0,nan
1.5,25.481024000328034,-1,0,nan
1.52,27.60490200307686,-1,0,nan
1.54,25.458083997364156,-1,0,nan
1.56,26.348568993853405,-1,0,nan
1.58,29.494334012269974,-1,0,nan
1.6,26.488621995667927,-1,0,nan
1.62,25.814808992436156,-1,0,nan
1.6400000000000001,25.443223988986574,-1,0,nan
1.6600000000000001,26.36857501056511,-1,0,nan
1.68,24.85313299985137,-1,0,nan
1.7,25.646395006333478,-1,0,nan
1.72,25.45533500961028,-1,0,nan
1.74,25.577616994269192,-1,0,nan
1.76,25.490282991086133,-1,0,nan
1.78,26.397385998279788,-1,0,nan
1.8,25.579754990758374,-1,0,nan
1.82,25.83561500068754,-1,0,nan
1.84,26.956190005876124,-1,0,nan
1.86,26.70476101047825,-1,0,nan
1.8800000000000001,24.913090994232334,-1,0,nan
1.9000000000000001,25.823090996709652,-1,0,nan
1.92,25.559971007169224,-1,0,nan
1.94,25.315341001260094,-1,0,nan
1.96,26.30887398845516,-1,0,nan
1.98,25.177279007039033,-1,0,nan
2.0,34.8492180055473,-1,0,nan
2.02,30.319350989884697,-1,0,nan
2.04,34.217477004858665,-1,0,nan
2.06,29.236157002742402,-1,0,nan
2.08,28.76902800926473,-1,0,nan
2.1,27.34084900293965,-1,0,nan
2.12,25.252873994759284,-1,0,nan
2.14,25.796097004786134,-1,0,nan
2.16,25.000682988320477,-1,0,nan
2.18,25.994608004111797,-1,0,nan
2.2,25.697735996800475,-1,0,nan
2.22,25.26622799632605,-1,0,nan
2.24,26.535438999417238,-1,0,nan
2.2600000000000002,24.999261993798427,-1,0,nan
2.2800000000000002,25.954905999242328,-1,0,nan
2.3000000000000003,29.610547004267573,-1,0,nan
2.32,27.80834899749607,-1,0,nan
2.34,28.63161699497141,-1,0,nan
2.36,27.423502004239708,-1,0,nan
2.38,27.371290998416953,-1,0,nan
2.4,27.93471800396219,-1,0,nan
2.42,27.121740000438876,-1,0,nan
2.44,28.090918000089005,-1,0,nan
2.46,28.855278011178598,-1,0,nan
2.48,29.190064000431448,-1,0,nan
2.5,27.459131000796333,-1,0,nan
2.52,29.8027069948148,-1,0,nan
2.54,29.29123399371747,-1,0,nan
2.56,27.499389005242847,-1,0,nan
2.58,30.258954997407272,-1,0,nan
2.6,29.781220990116708,-1,0,nan
2.62,27.630619995761663,-1,0,nan
2.64,28.976463989238255,-1,0,nan
