t,roll_cmd,pitch_cmd,yaw_cmd,thrust_cmd,a_theta
0.0,-0.03289923257733191,0.48211488309888867,0.0,0.43800204615660787,1.094430709124458
0.02,-0.05052482637636638,0.275468230645888,0.0,0.5373569250628745,0.010000000001632925
0.04,-0.024000491310955118,0.27749193553649176,0.0,0.5586357731215972,0.519393662712299
0.06,0.010490162452476522,0.27078677902695636,0.0,0.5908251676659431,0.9338966525293418
0.08,0.04519378408857587,0.2932081580132911,0.0,0.4765459409607685,1.0650816509554426
0.1,0.03813230046613082,0.28371481305895185,0.0,0.525862977197026,0.12277819097646803
0.12,0.009952902583218438,0.2949666385901523,0.0,0.5137769731425819,0.010000000020072342
0.14,0.0009975105755219756,0.3027816568785506,0.0,0.5178123967333367,0.010000000010958318
0.16,0.013413442189378646,0.30821173889915915,0.0,0.5160608795351259,0.010000000003808565
0.18,0.028480896994784472,0.29287534122209974,0.0,0.5188548046068012,0.5779460947750997
0.2,0.02624978061074398,0.2874630877231285,0.0,0.5208339716930934,1.5783381173941433
0.22,0.01399152078011841,0.2904235281134982,0.0,0.5236524258233164,2.062912023130088
0.24,0.018143412941357285,0.30015856770320004,0.0,0.5194116117666765,2.235006200036203
0.26,0.016183783550092534,0.3065128067866346,0.0,0.5164222569194153,2.317375795461936
0.28,0.014985442249024684,0.30215378227492096,0.0,0.5183461581434708,2.636943234274091
0.3,0.021530607417504802,0.304798073589608,0.0,0.5146803020845263,3.1889550489163896
0.32,0.028095493974131608,0.30552298667065564,0.0,0.5138199998506697,3.4746985350711803
0.34,0.01802480203527302,0.30993919587145613,0.0,0.5119450167167233,3.330560060178626
0.36,0.015816603397026903,0.30324952745196415,0.0,0.5154392767780289,3.3219914334487557
0.38,0.015645676594191013,0.3077314876900857,0.0,0.5123246733724832,3.255733333863752
0.4,0.018335392402113716,0.3055200235695051,0.0,0.5130342690509766,3.1012266736955567
0.42,0.018303654662590207,0.30398408022108825,0.0,0.511807467558424,3.231648492865558
0.44,0.013872719583516033,0.30344452454768733,0.0,0.5108820912012803,3.206540232275388
0.46,0.017472646154344795,0.29403072551957915,0.0,0.514474141639701,3.2132516331518097
0.48,0.028087182028120092,0.29022253188182273,0.0,0.5151149588775648,3.054873281744561
0.5,0.021828263219647103,0.29020351811460066,0.0,0.5137776250920488,2.9957835176848997
0.52,0.0322389398952581,0.29105970296313166,0.0,0.5105296545051662,2.8092252398640443
0.54,0.04013742403206011,0.2858276181544946,0.0,0.5095689891383473,2.799398699627081
0.56,0.03741000951780934,0.28122596004333866,0.0,0.5096768415096609,2.7073837313732536
0.58,0.03580381951393201,0.2821778300748539,0.0,0.5058779136341447,2.8271119866252685
0.6,0.03739074262218034,0.27734443548435184,0.0,0.5065678935467327,2.511639326057485
0.62,0.04158151319263636,0.2714204419502641,0.0,0.5054813736269821,2.8931831703360764
0.64,0.05396825190739567,0.26507678566864745,0.0,0.5037973736099345,3.4749451778590026
0.66,0.05467807116049485,0.25869109715666094,0.0,0.5024184377509477,4.098186049567948
0.68,0.058969837008168546,0.2585368776224059,0.0,0.497920185295147,4.0858698439027785
0.7000000000000001,0.061949774046338744,0.2579339980256825,0.0,0.4918755006431691,4.026876518199114
0.72,0.07116605664892463,0.24518006434776984,0.0,0.4914127642168397,3.7884098309513323
0.74,0.08748054419057248,0.23650767378950815,0.0,0.48563873865121726,3.254800592261791
0.76,0.09207395496391464,0.22452316937361927,0.0,0.48398123956328987,2.3924569554965354
0.78,0.08888670712779982,0.213978949546478,0.0,0.4769360052328642,2.2504962389944305
0.8,0.08710531498285105,0.1959706767883681,0.0,0.4764627562450758,1.512348176606156
0.8200000000000001,0.1120172120511422,0.17626532020632718,0.0,0.46292644719192777,2.3612852257595485
0.84,0.12954248219060346,0.145629019135054,0.0,0.45687861533874646,2.3791030332192937
0.86,0.12037489247258638,0.12557702236883989,0.0,0.4533159684743169,0.011656288953463712
0.88,0.12177574367105934,0.1120124207637772,0.0,0.4463581042851377,0.01000000006289082
0.9,0.13185162770354936,0.09617879103346248,0.0,0.4430020057582672,0.010000000037018338
