t,solve_time_ms,sqp_iters,qp_status,cost
0.0,26.305411010980606,-1,0,nan
0.02,27.920820997678675,-1,0,nan
0.04,27.333785008522682,-1,0,nan
0.06,28.242290994967334,-1,0,nan
0.08,28.65010099776555,-1,0,nan
0.1,28.620723009225912,-1,0,nan
0.12,25.849030003882945,-1,0,nan
0.14,28.141899994807318,-1,0,nan
0.16,32.64909201243427,-1,0,nan
0.18,29.687523012398742,-1,0,nan
0.2,28.433865008992143,-1,0,nan
0.22,28.72529299929738,-1,0,nan
0.24,26.53290200396441,-1,0,nan
0.26,29.908185999374837,-1,0,nan
0.28,28.113438995205797,-1,0,nan
0.3,27.468275991850533,-1,0,nan
0.32,28.05524499854073,-1,0,nan
0.34,29.8678800027119,-1,0,nan
0.36,28.10708999459166,-1,0,nan
0.38,27.809771010652184,-1,0,nan
0.4,27.777847994002514,-1,0,nan
0.42,29.989984002895653,-1,0,nan
0.44,26.672054998925887,-1,0,nan
0.46,28.226663009263575,-1,0,nan
0.48,30.072188994381577,-1,0,nan
0.5,27.635512000415474,-1,0,nan
0.52,29.37917099916376,-1,0,nan
0.54,31.35320699948352,-1,0,nan
0.56,27.660644002025947,-1,0,nan
0.58,31.4501940010814,-1,0,nan
0.6,29.784387996187434,-1,0,nan
0.62,28.58871799253393,-1,0,nan
0.64,28.582297993125394,-1,0,nan
0.66,28.36806498817168,-1,0,nan
0.68,25.71131000877358,-1,0,nan
0.7000000000000001,27.529711005627178,-1,0,nan
0.72,27.513214998180047,-1,0,nan
0.74,29.104336004820652,-1,0,nan
0.76,29.052312995190732,-1,0,nan
0.78,28.86182900692802,-1,0,nan
0.8,35.03030599677004,-1,0,nan
0.8200000000000001,32.24628799944185,-1,0,nan
0.84,44.78184900654014,-1,0,nan
0.86,31.395799000165425,-1,0,nan
0.88,26.8008139973972,-1,0,nan
0.9,28.05810699646827,-1,0,nan
0.92,27.466249011922628,-1,0,nan
0.9400000000000001,28.43710499291774,-1,0,nan
0.96,25.93155599606689,-1,0,nan
0.98,28.0886030086549,-1,0,nan
1.0,29.657101011252962,-1,0,nan
1.02,27.991028007818386,-1,0,nan
1.04,29.75236599741038,-1,0,nan
1.06,25.757487004739232,-1,0,nan
1.08,27.743480008211918,-1,0,nan
1.1,29.792193992761895,-1,0,nan
1.12,30.285282991826534,-1,0,nan
1.1400000000000001,29.91030599514488,-1,0,nan
1.16,28.48416499909945,-1,0,nan
1.18,28.42606999911368,-1,0,nan
1.2,28.644039994105697,-1,0,nan
1.22,29.847660000086762,-1,0,nan
1.24,29.794928996125236,-1,0,nan
1.26,28.11903400288429,-1,0,nan
1.28,27.93118498811964,-1,0,nan
1.3,31.15166100906208,-1,0,nan
1.32,30.80476300965529,-1,0,nan
1.34,33.754332005628385,-1,0,nan
1.36,28.437173008569516,-1,0,nan
1.3800000000000001,26.04491199599579,-1,0,nan
1.4000000000000001,31.26140199310612,-1,0,nan
1.42,34.74431700306013,-1,0,nan
1.44,28.615352988708764,-1,0,nan
1.46,28.124668009695597,-1,0,nan
1.48,27.23870798945427,-1,0,nan
1.5,27.940016007050872,-1,0,nan
1.52,29.692904994590208,-1,0,nan
1.54,27.844672003993765,-1,0,nan
1.56,25.828040001215413,-1,0,nan
1.58,29.41214600286912,-1,0,nan
1.6,30.18139599589631,-1,0,nan
1.62,28.703993011731654,-1,0,nan
1.6400000000000001,37.880336996749975,-1,0,nan
1.6600000000000001,30.455174011876807,-1,0,nan
1.68,30.086533006397076,-1,0,nan
1.7,30.277944009867497,-1,0,nan
1.72,29.899229004513472,-1,0,nan
1.74,28.594714996870607,-1,0,nan
1.76,28.637917988817208,-1,0,nan
1.78,27.169106004294008,-1,0,nan
1.8,27.807025995571166,-1,0,nan
1.82,26.139701003558002,-1,0,nan
1.84,28.921048011397943,-1,0,nan
1.86,26.77710300486069,-1,0,nan
1.8800000000000001,27.640690008411184,-1,0,nan
1.9000000000000001,31.939428008627146,-1,0,nan
1.92,34.422532000462525,-1,0,nan
1.94,29.08394100086298,-1,0,nan
1.96,27.56866900017485,-1,0,nan
1.98,28.65276500233449,-1,0,nan
2.0,27.954410994425416,-1,0,nan
2.02,28.39727899117861,-1,0,nan
2.04,28.9541350066429,-1,0,nan
2.06,30.453270999714732,-1,0,nan
2.08,28.395375004038215,-1,0,nan
2.1,28.453681006794795,-1,0,nan
2.12,29.356222003116272,-1,0,nan
2.14,31.555227003991604,-1,0,nan
2.16,31.43078500579577,-1,0,nan
2.18,31.213039008434862,-1,0,nan
2.2,31.312043996877037,-1,0,nan
2.22,30.010652990313247,-1,0,nan
2.24,29.89464699930977,-1,0,nan
2.2600000000000002,29.190712011768483,-1,0,nan
2.2800000000000002,28.318876997218467,-1,0,nan
2.3000000000000003,28.954431996680796,-1,0,nan
2.32,28.46153599966783,-1,0,nan
2.34,28.29465600370895,-1,0,nan
2.36,28.938981995452195,-1,0,nan
2.38,26.250548995449208,-1,0,nan
2.4,27.980794999166392,-1,0,nan
2.42,27.787939994595945,-1,0,nan
2.44,28.124866003054194,-1,0,nan
2.46,26.461755987838842,-1,0,nan
2.48,30.52317000401672,-1,0,nan
2.5,28.155295993201435,-1,0,nan
2.52,28.53770299407188,-1,0,nan
2.54,28.292812989093363,-1,0,nan
2.56,28.294431991525926,-1,0,nan
2.58,26.4644200069597,-1,0,nan
2.6,30.326485008117743,-1,0,nan
2.62,33.351998004945926,-1,0,nan
2.64,28.373374996590428,-1,0,nan
2.66,27.078472994617186,-1,0,nan
2.68,27.008894001482986,-1,0,nan
2.7,25.889782002195716,-1,0,nan
2.72,28.33862199622672,-1,0,nan
2.74,25.821446004556492,-1,0,nan
2.7600000000000002,27.431933005573228,-1,0,nan
2.7800000000000002,26.79545700084418,-1,0,nan
2.8000000000000003,28.998869995120913,-1,0,nan
2.82,26.284423991455697,-1,0,nan
2.84,26.52458999364171,-1,0,nan
2.86,26.17874799761921,-1,0,nan
2.88,26.372004998847842,-1,0,nan
2.9,26.02430099796038,-1,0,nan
2.92,26.38966000813525,-1,0,nan
2.94,26.32007900683675,-1,0,nan
2.96,26.972986001055688,-1,0,nan
2.98,30.965892001404427,-1,0,nan
3.0,29.892545004258864,-1,0,nan
3.02,25.793866007006727,-1,0,nan
3.04,26.954515007673763,-1,0,nan
3.06,25.404548010556027,-1,0,nan
3.08,27.05386000161525,-1,0,nan
3.1,25.277673004893586,-1,0,nan
3.12,25.384110005688854,-1,0,nan
3.14,29.789332998916507,-1,0,nan
3.16,26.498286999412812,-1,0,nan
3.18,26.430698999320157,-1,0,nan
3.2,26.80493400839623,-1,0,nan
3.22,25.975319993449375,-1,0,nan
3.24,31.019084999570623,-1,0,nan
3.2600000000000002,32.32457699778024,-1,0,nan
3.2800000000000002,32.14831100194715,-1,0,nan
3.3000000000000003,30.256653000833467,-1,0,nan
3.3200000000000003,36.64396400563419,-1,0,nan
3.34,31.590392987709492,-1,0,nan
3.36,31.073256992385723,-1,0,nan
3.38,33.42123499896843,-1,0,nan
3.4,32.38519800652284,-1,0,nan
3.42,31.44350899674464,-1,0,nan
3.44,30.09937900060322,-1,0,nan
3.46,30.195444996934384,-1,0,nan
3.48,30.50596000684891,-1,0,nan
3.5,30.08590299577918,-1,0,nan
3.52,27.946791000431404,-1,0,nan
3.54,26.259516991558485,-1,0,nan
3.56,25.667734997114167,-1,0,nan
3.58,28.66653900127858,-1,0,nan
3.6,26.064650010084733,-1,0,nan
3.62,25.88981499138754,-1,0,nan
3.64,26.310285000363365,-1,0,nan
3.66,26.081527001224458,-1,0,nan
3.68,25.588372998754494,-1,0,nan
3.7,27.647434995742515,-1,0,nan
3.72,27.551612991373986,-1,0,nan
