t,roll_cmd,pitch_cmd,yaw_cmd,thrust_cmd,a_theta
0.0,0.2791358038440671,0.5539306398275797,0.0,0.3971599329569569,13.455982520139015
0.02,0.22352507214260203,0.383662355338643,0.0,0.536016937950138,0.01000000000010104
0.04,0.2344021970450213,0.4949761443622218,0.0,0.5682284040761872,0.010000000000110513
0.06,0.19805757281660435,0.45595075303893984,0.0,0.589888302977834,0.010000000000148463
0.08,0.1179757255282858,0.3785670399857275,0.0,0.63009749608175,0.0100000000002551
0.1,0.14675369306180577,0.5365748260207486,0.0,0.533304424690788,0.010000000000425866
0.12,0.16554754771599398,0.4956416659206189,0.0,0.5570672920113292,0.01000000000020134
0.14,0.18053085902360966,0.4760370705364526,0.0,0.5577878033518269,0.010000000000289137
0.16,0.1744166102374505,0.47300664783438995,0.0,0.5571929580822992,0.010000000000415031
0.18,0.136452271592033,0.4633137563111542,0.0,0.5552851703406751,0.010000000000818052
0.2,0.11073308969060187,0.4470140572535119,0.0,0.5546382667879654,0.010000000002072539
0.22,0.10493531890206817,0.43514388877189497,0.0,0.5510305950957413,0.810420870225567
0.24,0.09797435325640846,0.4250065690327063,0.0,0.5468578927382531,3.3288229767468156
0.26,0.08623552306268231,0.41845830478715756,0.0,0.5436188714014191,5.3908690704882325
0.28,0.06296878011925011,0.40818749198416093,0.0,0.5410712482687519,7.338696316043647
0.3,0.04507643395169264,0.4015685679278003,0.0,0.5375029666184252,8.76248293595496
0.32,0.030098983446836633,0.3984872190207963,0.0,0.5355990771706924,8.804823786555264
0.34,0.01945262195340379,0.39143693774240895,0.0,0.5340863251171994,8.847635751964226
0.36,0.008987644329346239,0.39607373506502236,0.0,0.5294359732410535,8.636839822243184
0.38,-0.008735036518937764,0.3933330854641125,0.0,0.5293919134185537,7.95191091034496
0.4,-0.019575829663800476,0.39197369405524946,0.0,0.5309564451528253,6.4759877821091205
0.42,-0.015764524544254446,0.3987077184366822,0.0,0.5285597373376824,5.352815289536349
0.44,-0.013480030703459558,0.3804476034175981,0.0,0.5221441006810087,4.843030078622108
0.46,-0.022298028568968738,0.3195176487562632,0.0,0.49830949205628766,5.290528005534838
0.48,-0.026396802234761183,0.24380551618346896,0.0,0.48823496978622694,2.8970298046479583
0.5,-0.013219552838268386,0.20794376420514893,0.0,0.48023890669611763,0.010000000000018439
0.52,0.013724959447501154,0.22140614067135417,0.0,0.4799826264697574,2.0715155335990465
0.54,0.014304059464688181,0.29938586862887107,0.0,0.4883171553484066,3.552990529191308
0.56,-0.017176763779831083,0.2716652968186204,0.0,0.47168755339223756,0.279292223665244
0.58,-0.0074426130553332335,0.204120327613743,0.0,0.46660481955940875,0.9402473367390158
0.6,-0.0163784203837158,0.15044520387913304,0.0,0.46142978850954636,0.018571340870808695
0.62,-0.01481137625574103,0.1393510933614747,0.0,0.4556754949987891,0.010000000000046862
0.64,-0.016501327529438007,0.1246020831048744,0.0,0.44384747367256283,0.010000000000022503
0.66,-0.024943078654737744,0.10762513201962451,0.0,0.44507883667594045,0.010000000000012766
0.68,-0.03604739606182095,0.0784964828737118,0.0,0.4325208541172108,0.010000000000010533
0.7000000000000001,-0.024625520939889164,0.052321637016111054,0.0,0.43049354635315734,0.010000000000010134
0.72,-0.006209672603667709,0.03240870066685099,0.0,0.42758956047211444,0.010000000000011939
0.74,0.0022998393048758534,0.03962106413331445,0.0,0.4154895560220869,0.01000000000001704
0.76,0.010209208110437693,0.020104827824183845,0.0,0.39820292290897075,0.01000000000003788
0.78,0.037382346873256624,0.0020170185906468463,0.0,0.4020077216318203,0.010000000000238929
0.8,0.07673817071779684,0.009718567931089992,0.0,0.3931153137553307,1.2741179754650744
0.8200000000000001,0.10929119038865662,0.02052026465016117,0.0,0.3932149145933093,0.016440018040869697
0.84,0.1523514009335407,-0.01011725279661212,0.0,0.38339484135076357,0.010000000000101419
0.86,0.17223438725270562,-0.048360041798527806,0.0,0.37872668779496,0.01000000000004175
0.88,0.21986399429598696,-0.06529100739223985,0.0,0.3764195478786426,0.010000000000047084
0.9,0.30017808385534545,-0.047728551954684006,0.0,0.36305530967828104,1.735269873053835
0.92,0.3664064149973374,-0.08029152126749815,0.0,0.3541763780087289,0.010000000000006004
0.9400000000000001,0.42056428585761024,-0.1294673211893178,0.0,0.3480551395570427,0.01008729585136769
0.96,0.4754683559371149,-0.14955570875585164,0.0,0.3378281287410722,0.010000000000002545
0.98,0.5147729703608948,-0.13857068346875895,0.0,0.33296324011616585,0.010000000000001273
1.0,0.5795418554738319,-0.15681523720266316,0.0,0.33337268430552375,0.010000000000000803
1.02,0.6536185680962422,-0.1809838088470507,0.0,0.3239462601715373,0.010000000000000613
