t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,-1.5159351825714111,0.7508084774017334,0.01882045902311802,-0.0062019494362175465,-0.008400010876357555,-0.18052469193935394,nan,nan,nan,nan,nan
0.02,-1.5161218643188477,0.7505185604095459,0.013596574775874615,-0.013279317878186703,-0.01951906457543373,-0.3450033366680145,nan,nan,nan,nan,nan
0.04,-1.5164490938186646,0.7501553893089294,0.0055344197899103165,-0.021718962118029594,-0.018456416204571724,-0.4742160141468048,nan,nan,nan,nan,nan
0.06,-1.5165637731552124,0.7500378489494324,-0.0010000000474974513,0.0028741909191012383,0.001891485182568431,-0.008896518498659134,nan,nan,nan,nan,nan
0.08,-1.5165187120437622,0.7500176429748535,-0.0010000000474974513,0.005635036155581474,-0.002511286176741123,-0.0010425157379359007,nan,nan,nan,nan,nan
0.1,-1.516480803489685,0.7500160336494446,-0.0010000000474974513,0.005075512919574976,-0.005356901325285435,0.00427971500903368,nan,nan,nan,nan,nan
0.12,-1.5159300565719604,0.7497944235801697,-0.0007006034720689058,0.06211519613862038,-0.0185922309756279,0.031007418408989906,nan,nan,nan,nan,nan
0.14,-1.5138932466506958,0.7491344213485718,0.00034696885268203914,0.16016532480716705,-0.04524414241313934,0.06883617490530014,nan,nan,nan,nan,nan
0.16,-1.5100085735321045,0.7479999661445618,0.00214293017052114,0.2434038668870926,-0.07416731119155884,0.11022506654262543,nan,nan,nan,nan,nan
0.18,-1.504300594329834,0.7462218999862671,0.004655634053051472,0.3354673683643341,-0.11083708703517914,0.15318967401981354,nan,nan,nan,nan,nan
0.2,-1.496891736984253,0.7437253594398499,0.008132304064929485,0.4212937355041504,-0.13760420680046082,0.1988104283809662,nan,nan,nan,nan,nan
0.22,-1.4877933263778687,0.7408227920532227,0.012603950686752796,0.5012814998626709,-0.15824739634990692,0.2506520748138428,nan,nan,nan,nan,nan
0.24,-1.4768104553222656,0.7375749349594116,0.018114732578396797,0.6149733662605286,-0.17379029095172882,0.30425217747688293,nan,nan,nan,nan,nan
0.26,-1.4635385274887085,0.7339550256729126,0.024620352312922478,0.7152912020683289,-0.18753747642040253,0.3536152243614197,nan,nan,nan,nan,nan
0.28,-1.4483872652053833,0.7301043272018433,0.03213835507631302,0.8135681748390198,-0.20401924848556519,0.41109415888786316,nan,nan,nan,nan,nan
