t,x,y,z,vx,vy,vz,ref_x,ref_y,ref_z,theta,s
0.0,-0.005242117214947939,-0.06436122953891754,0.004751813597977161,-0.0011947419261559844,0.008034218102693558,-0.19691742956638336,nan,nan,nan,nan,nan
0.02,-0.005250282119959593,-0.0642641931772232,-0.0006809792248532176,0.001270434120669961,0.010347397066652775,-0.3618219196796417,nan,nan,nan,nan,nan
0.04,-0.005227275192737579,-0.06423132121562958,-0.0010000000474974513,0.0024126069620251656,0.003620702540501952,-0.007967966608703136,nan,nan,nan,nan,nan
0.06,-0.005237185396254063,-0.06420081853866577,-0.0010000000474974513,-0.00455308984965086,0.004177900496870279,-0.003029552288353443,nan,nan,nan,nan,nan
0.08,-0.005274811759591103,-0.06417154520750046,-0.0010000000474974513,-0.0006766016012988985,0.004888479132205248,0.0021850646007806063,nan,nan,nan,nan,nan
0.1,-0.005447699688374996,-0.06368684023618698,-0.0008989583584479988,-0.018846018239855766,0.04450284689664841,0.012725242413580418,nan,nan,nan,nan,nan
0.12,-0.005955690983682871,-0.06274798512458801,-0.0004346790665294975,-0.04010124132037163,0.059616442769765854,0.04123928025364876,nan,nan,nan,nan,nan
0.14,-0.007052208762615919,-0.061350904405117035,0.0006899784784764051,-0.07175003737211227,0.0803026556968689,0.07598893344402313,nan,nan,nan,nan,nan
0.16,-0.008838239125907421,-0.059422824531793594,0.0027888885233551264,-0.10371710360050201,0.12320785224437714,0.14286409318447113,nan,nan,nan,nan,nan
0.18,-0.011121568270027637,-0.056586675345897675,0.006201249081641436,-0.12908202409744263,0.17028166353702545,0.20681649446487427,nan,nan,nan,nan,nan
0.2,-0.014079444110393524,-0.05265584960579872,0.010905249044299126,-0.1707809418439865,0.23056703805923462,0.2753205895423889,nan,nan,nan,nan,nan
0.22,-0.01779482327401638,-0.047419607639312744,0.017030607908964157,-0.19846472144126892,0.3002311587333679,0.3391784429550171,nan,nan,nan,nan,nan
0.24,-0.02218732424080372,-0.040806546807289124,0.024208053946495056,-0.24462838470935822,0.36731064319610596,0.3883933424949646,nan,nan,nan,nan,nan
