t,contour_err,lag_err,speed,v_theta,v_theta_ref
0.0,0.13275162267083918,3.764943487288525e-06,nan,0.00020000000000647278,nan
0.02,0.13452385331466726,-9.462927989475893e-05,nan,0.00040000000017676785,nan
0.04,0.13982053207410136,-0.0004025813934515954,nan,0.0006000000004743368,nan
0.06,0.14791242455207496,-0.000924103639437961,nan,0.004837733965434699,nan
0.08,0.15100176652688108,-0.0016136182974384912,nan,0.04055264764110704,nan
0.1,0.15100177922187305,-0.0025652967760649422,nan,0.053873746475850345,nan
0.12,0.15100178342802884,-0.0036571939960144237,nan,0.0569393395848841,nan
0.14,0.151001856878942,-0.004765703988733664,nan,0.05713933958501738,nan
0.16,0.1510019342119453,-0.0058938957041514495,nan,0.05733933958518509,nan
0.18,0.15065003984692196,-0.006703209942553335,nan,0.07150449850678926,nan
0.2,0.14972524516551824,-0.007072181846157253,nan,0.10245299987265646,nan
0.22,0.14836733319393083,-0.007184272245156082,nan,0.14219559085561984,nan
0.24,0.14644436193529814,-0.007201615081190235,nan,0.1890786727358869,nan
0.26,0.14392394297850086,-0.0070761622553123784,nan,0.23814079695994034,nan
0.28,0.14081207315992184,-0.007116271439535752,nan,0.2871347165206309,nan
0.3,0.13700451065040103,-0.007038613718898624,nan,0.3493663771382014,nan
0.32,0.13237061205382444,-0.006903660211098442,nan,0.4122059406684886,nan
0.34,0.12711057073499882,-0.0069281818791663554,nan,0.4768490623984638,nan
0.36,0.12117809637425603,-0.006997065874178014,nan,0.5379550801987936,nan
0.38,0.11445574257653178,-0.007210447770180295,nan,0.5994657069806117,nan
0.4,0.1068778609250321,-0.007386930943657952,nan,0.6623142539606882,nan
0.42,0.09831254663758081,-0.0076512819649381565,nan,0.7250083714201482,nan
0.44,0.08887599325003634,-0.008041841838679438,nan,0.783674782313938,nan
0.46,0.07852549134878964,-0.008692611832918924,nan,0.8479272433197735,nan
0.48,0.06743398359655903,-0.009464618109175323,nan,0.9119938741443356,nan
0.5,0.05568774087794341,-0.009432836859603232,nan,0.9770042142479307,nan
0.52,0.04273757011393563,-0.011986611937613058,nan,1.0411816790267119,nan
0.54,0.02781686699359802,-0.020158080544731543,nan,1.1081556088776165,nan
0.56,0.015199135467291422,-0.02687915424747267,nan,1.1963710783124895,nan
0.58,0.01863652507860654,-0.024851578578825504,nan,1.3186057411749657,nan
0.6,0.019458769737097648,-0.02609451816391463,nan,1.5346779759432116,nan
0.62,0.02181416267406231,-0.02875649978686502,nan,1.5992566246060058,nan
0.64,0.02466389995238691,-0.03144692995173079,nan,1.6007368731394265,nan
0.66,0.028148146429167884,-0.03376671709650245,nan,1.6016490704639001,nan
0.68,0.031949860772753635,-0.0356938808503278,nan,1.601849070463901,nan
0.7000000000000001,0.03594906251419486,-0.03677446265821327,nan,1.6020490704639019,nan
0.72,0.040578567520416914,-0.03758101411883435,nan,1.6022490704639027,nan
0.74,0.04569565116401895,-0.038069974515268605,nan,1.6024490704639036,nan
0.76,0.05130949680675172,-0.03735542870243503,nan,1.6026490704639045,nan
0.78,0.056718782111702476,-0.03596813224399173,nan,1.6028490704639056,nan
0.8,0.06183129034979679,-0.034301496956040255,nan,1.603049070463907,nan
0.8200000000000001,0.06634031481564114,-0.03261610091545572,nan,1.6032490704639089,nan
0.84,0.07045722172763906,-0.030814559624984653,nan,1.6034490704639108,nan
